row,differ
Lsa_00005337,none
Lsa_00005334,none
Lsa_00041527,none
Lsa_00041523,none
Lsa_00041522,none
Lsa_00013040,none
Lsa_00013040,none
Lsa_00013040,none
Lsa_00041528,none
Lsa_00045456,none
Lsa_00017975,none
Lsa_00045453,none
Lsa_00017978,none
Lsa_00017978,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014770,none
Lsa_00014771,none
Lsa_00014776,none
Lsa_00014778,none
Lsa_00014778,none
Lsa_00014778,none
Lsa_00014778,none
Lsa_00014778,none
Lsa_00014778,none
Lsa_00000869,none
Lsa_00000869,none
Lsa_00000869,none
Lsa_00000869,none
Lsa_00045187,none
Lsa_00024673,none
Lsa_00012393,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012396,none
Lsa_00012398,none
Lsa_00012398,none
Lsa_00012399,repr
Lsa_00012399,repr
Lsa_00012399,repr
Lsa_00020576,none
Lsa_00020576,none
Lsa_00047967,none
Lsa_00047960,none
Lsa_00012028,none
Lsa_00012028,none
Lsa_00012028,none
Lsa_00012027,foot
Lsa_00012027,foot
Lsa_00012027,foot
Lsa_00012020,none
Lsa_00012020,none
Lsa_00012021,none
Lsa_00014132,none
Lsa_00014132,none
Lsa_00014132,none
Lsa_00014132,none
Lsa_00043938,none
Lsa_00043932,none
Lsa_00037358,none
Lsa_00037353,none
Lsa_00037352,none
Lsa_00037352,none
Lsa_00037354,none
Lsa_00017803,none
Lsa_00017801,none
Lsa_00017801,none
Lsa_00017801,none
Lsa_00017800,none
Lsa_00047037,none
Lsa_00006016,none
Lsa_00006016,none
Lsa_00006016,none
Lsa_00006016,none
Lsa_00006017,none
Lsa_00006017,none
Lsa_00006012,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00007765,none
Lsa_00036409,none
Lsa_00036404,none
Lsa_00036404,none
Lsa_00036404,none
Lsa_00036404,none
Lsa_00036404,none
Lsa_00054178,none
Lsa_00022571,none
Lsa_00022571,none
Lsa_00022571,none
Lsa_00022571,none
Lsa_00003685,none
Lsa_00003685,none
Lsa_00003682,none
Lsa_00038963,none
Lsa_00038963,none
Lsa_00038965,none
Lsa_00038965,none
Lsa_00038965,none
Lsa_00038965,none
Lsa_00038965,none
Lsa_00038965,none
Lsa_00001689,none
Lsa_00001682,none
Lsa_00001683,none
Lsa_00001686,none
Lsa_00001684,none
Lsa_00001685,none
Lsa_00032870,foot
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00013688,none
Lsa_00009105,none
Lsa_00022575,none
Lsa_00022575,none
Lsa_00001355,none
Lsa_00001355,none
Lsa_00001355,none
Lsa_00001355,none
Lsa_00001357,none
Lsa_00001357,none
Lsa_00001357,none
Lsa_00040355,none
Lsa_00040355,none
Lsa_00044267,none
Lsa_00054421,none
Lsa_00032405,none
Lsa_00032405,none
Lsa_00032403,none
Lsa_00018890,none
Lsa_00018890,none
Lsa_00007661,none
Lsa_00018895,none
Lsa_00022162,none
Lsa_00022162,none
Lsa_00039762,none
Lsa_00039762,none
Lsa_00039763,none
Lsa_00039763,none
Lsa_00018418,none
Lsa_00018418,none
Lsa_00030806,none
Lsa_00030801,none
Lsa_00030808,none
Lsa_00030808,none
Lsa_00030808,none
Lsa_00030809,none
Lsa_00030809,none
Lsa_00030809,none
Lsa_00010669,none
Lsa_00022578,none
Lsa_00022578,none
Lsa_00022578,none
Lsa_00022578,none
Lsa_00022578,none
Lsa_00022578,none
Lsa_00031754,repr
Lsa_00031753,none
Lsa_00014077,none
Lsa_00033441,none
Lsa_00033440,none
Lsa_00033443,none
Lsa_00021323,none
Lsa_00029136,none
Lsa_00051313,none
Lsa_00051315,none
Lsa_00051316,repr
Lsa_00012278,none
Lsa_00012278,none
Lsa_00012278,none
Lsa_00030485,none
Lsa_00021491,none
Lsa_00021491,none
Lsa_00021494,none
Lsa_00041779,none
Lsa_00041779,none
Lsa_00041774,none
Lsa_00041774,none
Lsa_00013976,none
Lsa_00013976,none
Lsa_00013976,none
Lsa_00013976,none
Lsa_00013976,none
Lsa_00013976,none
Lsa_00060746,repr
Lsa_00033661,both
Lsa_00041771,none
Lsa_00001474,none
Lsa_00001474,none
Lsa_00029790,none
Lsa_00029791,none
Lsa_00022675,none
Lsa_00022672,none
Lsa_00022672,none
Lsa_00022679,none
Lsa_00028737,none
Lsa_00028737,none
Lsa_00029861,none
Lsa_00029861,none
Lsa_00029862,none
Lsa_00029863,none
Lsa_00029863,none
Lsa_00029863,none
Lsa_00029863,none
Lsa_00029868,none
Lsa_00025374,none
Lsa_00025377,none
Lsa_00034495,none
Lsa_00034495,none
Lsa_00034493,none
Lsa_00023233,none
Lsa_00023232,none
Lsa_00055343,none
Lsa_00025582,none
Lsa_00012270,none
Lsa_00012270,none
Lsa_00012270,none
Lsa_00012270,none
Lsa_00005131,repr
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005134,none
Lsa_00005136,none
Lsa_00005136,none
Lsa_00005137,none
Lsa_00005137,none
Lsa_00005137,none
Lsa_00026779,none
Lsa_00026778,none
Lsa_00031925,none
Lsa_00021305,none
Lsa_00005686,none
Lsa_00005686,none
Lsa_00005686,none
Lsa_00005686,none
Lsa_00005686,none
Lsa_00005686,none
Lsa_00005687,none
Lsa_00005687,none
Lsa_00005684,none
Lsa_00005684,none
Lsa_00005684,none
Lsa_00005684,none
Lsa_00005684,none
Lsa_00005684,none
Lsa_00005685,none
Lsa_00005685,none
Lsa_00005680,none
Lsa_00005680,none
Lsa_00005680,none
Lsa_00005680,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005681,none
Lsa_00005688,none
Lsa_00005688,none
Lsa_00005689,none
Lsa_00005689,none
Lsa_00005689,none
Lsa_00005689,none
Lsa_00005689,none
Lsa_00053428,foot
Lsa_00024959,none
Lsa_00053426,none
Lsa_00018469,none
Lsa_00018469,none
Lsa_00003948,none
Lsa_00018464,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018465,none
Lsa_00018466,none
Lsa_00038867,none
Lsa_00038864,none
Lsa_00058196,repr
Lsa_00048192,none
Lsa_00038863,none
Lsa_00002487,none
Lsa_00002487,none
Lsa_00027422,none
Lsa_00027422,none
Lsa_00027422,none
Lsa_00027422,none
Lsa_00027422,none
Lsa_00027427,none
Lsa_00027425,none
Lsa_00027428,none
Lsa_00027428,none
Lsa_00027428,none
Lsa_00027428,none
Lsa_00027428,none
Lsa_00038363,none
Lsa_00047053,none
Lsa_00038362,none
Lsa_00038364,none
Lsa_00018286,none
Lsa_00018286,none
Lsa_00018287,none
Lsa_00018287,none
Lsa_00018287,none
Lsa_00018280,none
Lsa_00018280,none
Lsa_00018280,none
Lsa_00018281,none
Lsa_00052775,none
Lsa_00044902,none
Lsa_00044901,none
Lsa_00044901,none
Lsa_00049503,none
Lsa_00049509,none
Lsa_00049508,none
Lsa_00016284,none
Lsa_00016284,none
Lsa_00016284,none
Lsa_00016284,none
Lsa_00016285,none
Lsa_00016285,none
Lsa_00016285,none
Lsa_00016285,none
Lsa_00016282,none
Lsa_00016282,none
Lsa_00016282,none
Lsa_00016282,none
Lsa_00016280,none
Lsa_00016288,none
Lsa_00050434,none
Lsa_00058222,none
Lsa_00043487,none
Lsa_00056107,none
Lsa_00042682,none
Lsa_00042681,both
Lsa_00042680,none
Lsa_00042680,none
Lsa_00042535,none
Lsa_00057852,repr
Lsa_00006566,none
Lsa_00007215,none
Lsa_00007219,none
Lsa_00047338,none
Lsa_00047338,none
Lsa_00051458,none
Lsa_00051459,none
Lsa_00047333,none
Lsa_00047335,none
Lsa_00047337,repr
Lsa_00003331,none
Lsa_00055065,none
Lsa_00044818,none
Lsa_00044818,none
Lsa_00044818,none
Lsa_00042357,none
Lsa_00020450,none
Lsa_00011348,none
Lsa_00011348,none
Lsa_00036723,none
Lsa_00042356,none
Lsa_00008393,none
Lsa_00008393,none
Lsa_00008393,none
Lsa_00008393,none
Lsa_00008393,none
Lsa_00040599,none
Lsa_00036092,none
Lsa_00040590,none
Lsa_00040593,repr
Lsa_00040595,none
Lsa_00040595,none
Lsa_00040594,none
Lsa_00040594,none
Lsa_00040594,none
Lsa_00040594,none
Lsa_00040594,none
Lsa_00040594,none
Lsa_00040596,none
Lsa_00044681,none
Lsa_00026073,none
Lsa_00028224,none
Lsa_00028223,none
Lsa_00028223,none
Lsa_00026248,none
Lsa_00026248,none
Lsa_00026248,none
Lsa_00039161,none
Lsa_00039168,none
Lsa_00046303,none
Lsa_00046303,none
Lsa_00028613,none
Lsa_00028613,none
Lsa_00040510,none
Lsa_00040512,none
Lsa_00040512,none
Lsa_00040512,none
Lsa_00013234,none
Lsa_00013234,none
Lsa_00013234,none
Lsa_00013234,none
Lsa_00013234,none
Lsa_00013235,none
Lsa_00013235,none
Lsa_00013235,none
Lsa_00013235,none
Lsa_00013236,none
Lsa_00013236,none
Lsa_00013237,none
Lsa_00013237,none
Lsa_00013237,none
Lsa_00013237,none
Lsa_00045227,none
Lsa_00045227,none
Lsa_00042947,none
Lsa_00026137,none
Lsa_00029642,none
Lsa_00003183,none
Lsa_00003181,none
Lsa_00003181,none
Lsa_00003181,none
Lsa_00003181,none
Lsa_00003181,none
Lsa_00003181,none
Lsa_00003185,none
Lsa_00003185,none
Lsa_00003185,none
Lsa_00003185,none
Lsa_00003188,none
Lsa_00003188,none
Lsa_00003188,none
Lsa_00003188,none
Lsa_00003188,none
Lsa_00003188,none
Lsa_00037258,repr
Lsa_00037254,none
Lsa_00037254,none
Lsa_00037257,none
Lsa_00001963,none
Lsa_00001963,none
Lsa_00001969,none
Lsa_00001969,none
Lsa_00001969,none
Lsa_00001969,none
Lsa_00001968,none
Lsa_00001968,none
Lsa_00006609,none
Lsa_00055101,none
Lsa_00003233,none
Lsa_00003233,none
Lsa_00003233,none
Lsa_00003235,none
Lsa_00006602,none
Lsa_00049300,none
Lsa_00017682,repr
Lsa_00039955,none
Lsa_00039955,none
Lsa_00039955,none
Lsa_00039957,none
Lsa_00039957,none
Lsa_00039957,none
Lsa_00039951,none
Lsa_00039950,none
Lsa_00039953,repr
Lsa_00039953,repr
Lsa_00039953,repr
Lsa_00039953,repr
Lsa_00039953,repr
Lsa_00039952,none
Lsa_00026131,none
Lsa_00026131,none
Lsa_00026131,none
Lsa_00026131,none
Lsa_00024599,none
Lsa_00042695,none
Lsa_00008177,none
Lsa_00008177,none
Lsa_00008177,none
Lsa_00008176,none
Lsa_00008175,none
Lsa_00008175,none
Lsa_00008175,none
Lsa_00008175,none
Lsa_00008174,none
Lsa_00008174,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00008170,none
Lsa_00000768,none
Lsa_00000768,none
Lsa_00000768,none
Lsa_00000768,none
Lsa_00000768,none
Lsa_00059187,none
Lsa_00000767,none
Lsa_00000767,none
Lsa_00000767,none
Lsa_00000767,none
Lsa_00009800,none
Lsa_00009800,none
Lsa_00009800,none
Lsa_00009800,none
Lsa_00009800,none
Lsa_00009801,none
Lsa_00009802,none
Lsa_00009803,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027945,none
Lsa_00027944,none
Lsa_00027944,none
Lsa_00033967,none
Lsa_00033965,none
Lsa_00032619,none
Lsa_00032619,none
Lsa_00032618,none
Lsa_00032617,none
Lsa_00032617,none
Lsa_00032617,none
Lsa_00032617,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032616,none
Lsa_00032614,both
Lsa_00035495,none
Lsa_00035495,none
Lsa_00017681,none
Lsa_00017681,none
Lsa_00018917,repr
Lsa_00018917,repr
Lsa_00018911,none
Lsa_00018911,none
Lsa_00018912,none
Lsa_00017683,none
Lsa_00017683,none
Lsa_00017683,none
Lsa_00025510,none
Lsa_00025512,none
Lsa_00025512,none
Lsa_00025519,none
Lsa_00017684,none
Lsa_00017684,none
Lsa_00017684,none
Lsa_00017684,none
Lsa_00017684,none
Lsa_00017684,none
Lsa_00041247,none
Lsa_00041247,none
Lsa_00041247,none
Lsa_00012945,none
Lsa_00058421,none
Lsa_00034727,none
Lsa_00034726,foot
Lsa_00034728,none
Lsa_00030613,repr
Lsa_00052363,none
Lsa_00052363,none
Lsa_00042355,none
Lsa_00010855,none
Lsa_00010855,none
Lsa_00010855,none
Lsa_00010855,none
Lsa_00010855,none
Lsa_00010855,none
Lsa_00010857,none
Lsa_00010851,none
Lsa_00010851,none
Lsa_00010851,none
Lsa_00021514,none
Lsa_00021514,none
Lsa_00021514,none
Lsa_00021514,none
Lsa_00021510,none
Lsa_00021510,none
Lsa_00021510,none
Lsa_00021510,none
Lsa_00021512,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00021513,none
Lsa_00048014,none
Lsa_00021519,none
Lsa_00021519,none
Lsa_00021519,none
Lsa_00010588,none
Lsa_00010588,none
Lsa_00010583,none
Lsa_00010583,none
Lsa_00010583,none
Lsa_00027202,none
Lsa_00027202,none
Lsa_00027202,none
Lsa_00051126,none
Lsa_00051127,none
Lsa_00051125,none
Lsa_00035931,none
Lsa_00035931,none
Lsa_00035931,none
Lsa_00035931,none
Lsa_00022351,none
Lsa_00021816,none
Lsa_00004450,none
Lsa_00004452,none
Lsa_00004452,none
Lsa_00004452,none
Lsa_00004453,none
Lsa_00027862,none
Lsa_00011067,none
Lsa_00011067,none
Lsa_00011066,none
Lsa_00011066,none
Lsa_00011061,none
Lsa_00045555,none
Lsa_00019270,none
Lsa_00019271,none
Lsa_00019275,none
Lsa_00019279,repr
Lsa_00019279,repr
Lsa_00019279,repr
Lsa_00018581,none
Lsa_00018581,none
Lsa_00018580,none
Lsa_00018587,none
Lsa_00018587,none
Lsa_00018587,none
Lsa_00018587,none
Lsa_00018587,none
Lsa_00044436,none
Lsa_00023007,none
Lsa_00023000,none
Lsa_00023002,none
Lsa_00023002,none
Lsa_00023002,none
Lsa_00023002,none
Lsa_00023003,none
Lsa_00020269,none
Lsa_00020268,none
Lsa_00020268,none
Lsa_00051466,none
Lsa_00020267,none
Lsa_00019189,none
Lsa_00026637,none
Lsa_00026630,none
Lsa_00019183,none
Lsa_00019183,none
Lsa_00019183,none
Lsa_00019184,none
Lsa_00019185,none
Lsa_00019185,none
Lsa_00019185,none
Lsa_00019185,none
Lsa_00016229,none
Lsa_00006414,none
Lsa_00006414,none
Lsa_00006414,none
Lsa_00006414,none
Lsa_00027866,none
Lsa_00041938,none
Lsa_00041938,none
Lsa_00041938,none
Lsa_00041938,none
Lsa_00041938,none
Lsa_00026980,none
Lsa_00026980,none
Lsa_00026980,none
Lsa_00026980,none
Lsa_00026980,none
Lsa_00026980,none
Lsa_00026987,none
Lsa_00026987,none
Lsa_00026984,none
Lsa_00026985,none
Lsa_00026988,none
Lsa_00002856,none
Lsa_00002857,none
Lsa_00002854,none
Lsa_00002852,none
Lsa_00002853,none
Lsa_00002853,none
Lsa_00002853,none
Lsa_00002850,none
Lsa_00002850,none
Lsa_00002850,none
Lsa_00002851,none
Lsa_00002858,none
Lsa_00005496,none
Lsa_00005496,none
Lsa_00005495,none
Lsa_00005490,none
Lsa_00005490,none
Lsa_00005490,none
Lsa_00005490,none
Lsa_00048576,none
Lsa_00048576,none
Lsa_00048576,none
Lsa_00048575,none
Lsa_00048574,none
Lsa_00048574,none
Lsa_00017059,none
Lsa_00014435,repr
Lsa_00014435,repr
Lsa_00014435,repr
Lsa_00014435,repr
Lsa_00014435,repr
Lsa_00014435,repr
Lsa_00027586,none
Lsa_00018633,none
Lsa_00018633,none
Lsa_00018634,repr
Lsa_00018637,none
Lsa_00018637,none
Lsa_00019610,none
Lsa_00038250,none
Lsa_00038250,none
Lsa_00021222,none
Lsa_00021222,none
Lsa_00021222,none
Lsa_00021222,none
Lsa_00024611,none
Lsa_00024613,none
Lsa_00055780,none
Lsa_00043534,none
Lsa_00057465,none
Lsa_00057467,none
Lsa_00002140,none
Lsa_00002140,none
Lsa_00002140,none
Lsa_00030524,none
Lsa_00030524,none
Lsa_00003438,none
Lsa_00003438,none
Lsa_00003438,none
Lsa_00003431,none
Lsa_00003435,none
Lsa_00043567,none
Lsa_00043567,none
Lsa_00043567,none
Lsa_00043562,none
Lsa_00007537,none
Lsa_00016094,none
Lsa_00016094,none
Lsa_00050601,none
Lsa_00050601,none
Lsa_00004562,none
Lsa_00004562,none
Lsa_00004562,none
Lsa_00015152,none
Lsa_00015152,none
Lsa_00015152,none
Lsa_00015152,none
Lsa_00056731,none
Lsa_00056737,none
Lsa_00007396,none
Lsa_00007396,none
Lsa_00007396,none
Lsa_00007396,none
Lsa_00037646,none
Lsa_00037646,none
Lsa_00037645,none
Lsa_00037645,none
Lsa_00037645,none
Lsa_00017876,none
Lsa_00017876,none
Lsa_00017876,none
Lsa_00017876,none
Lsa_00017875,none
Lsa_00017875,none
Lsa_00030405,none
Lsa_00040142,none
Lsa_00040142,none
Lsa_00040142,none
Lsa_00040143,none
Lsa_00041231,none
Lsa_00041231,none
Lsa_00041230,none
Lsa_00030406,none
Lsa_00041239,none
Lsa_00041239,none
Lsa_00041238,none
Lsa_00031726,none
Lsa_00031726,none
Lsa_00031726,none
Lsa_00047693,repr
Lsa_00047698,none
Lsa_00039551,none
Lsa_00039555,none
Lsa_00038603,none
Lsa_00008802,none
Lsa_00012942,foot
Lsa_00012942,foot
Lsa_00035826,none
Lsa_00035826,none
Lsa_00035826,none
Lsa_00028580,none
Lsa_00028581,none
Lsa_00028581,none
Lsa_00028581,none
Lsa_00028582,none
Lsa_00028583,none
Lsa_00028583,none
Lsa_00028583,none
Lsa_00028583,none
Lsa_00028584,none
Lsa_00028584,none
Lsa_00028584,none
Lsa_00028586,none
Lsa_00028587,none
Lsa_00028588,none
Lsa_00005826,none
Lsa_00005826,none
Lsa_00005826,none
Lsa_00005826,none
Lsa_00045454,none
Lsa_00005822,none
Lsa_00005822,none
Lsa_00014320,none
Lsa_00014327,none
Lsa_00014327,none
Lsa_00014327,none
Lsa_00014327,none
Lsa_00014062,none
Lsa_00030454,none
Lsa_00030454,none
Lsa_00030454,none
Lsa_00030454,none
Lsa_00014066,none
Lsa_00044347,none
Lsa_00030459,none
Lsa_00030458,none
Lsa_00032965,none
Lsa_00030182,none
Lsa_00043470,repr
Lsa_00034605,none
Lsa_00034608,none
Lsa_00034608,none
Lsa_00034608,none
Lsa_00034609,none
Lsa_00000954,none
Lsa_00000954,none
Lsa_00000957,none
Lsa_00000957,none
Lsa_00000956,none
Lsa_00000953,none
Lsa_00000958,none
Lsa_00000958,none
Lsa_00000958,none
Lsa_00000958,none
Lsa_00043425,none
Lsa_00044434,both
Lsa_00044435,foot
Lsa_00043475,none
Lsa_00011940,none
Lsa_00044433,none
Lsa_00008516,none
Lsa_00008516,none
Lsa_00008516,none
Lsa_00043422,none
Lsa_00043422,none
Lsa_00036933,repr
Lsa_00036936,none
Lsa_00033377,none
Lsa_00033377,none
Lsa_00059852,none
Lsa_00033370,none
Lsa_00033370,none
Lsa_00033370,none
Lsa_00033370,none
Lsa_00033370,none
Lsa_00033370,none
Lsa_00019737,none
Lsa_00019192,none
Lsa_00019192,none
Lsa_00019192,none
Lsa_00013054,none
Lsa_00013054,none
Lsa_00003378,none
Lsa_00003379,repr
Lsa_00003374,none
Lsa_00003375,none
Lsa_00003376,none
Lsa_00003377,none
Lsa_00003370,none
Lsa_00003370,none
Lsa_00003370,none
Lsa_00003371,none
Lsa_00003371,none
Lsa_00012102,none
Lsa_00012102,none
Lsa_00012102,none
Lsa_00013055,none
Lsa_00022026,none
Lsa_00022026,none
Lsa_00022026,none
Lsa_00022026,none
Lsa_00022026,none
Lsa_00014205,none
Lsa_00020600,none
Lsa_00055711,none
Lsa_00055717,both
Lsa_00039199,none
Lsa_00028233,none
Lsa_00013057,repr
Lsa_00013057,repr
Lsa_00013057,repr
Lsa_00052941,none
Lsa_00059141,none
Lsa_00059142,none
Lsa_00023485,none
Lsa_00023485,none
Lsa_00023485,none
Lsa_00032136,none
Lsa_00032135,none
Lsa_00032135,none
Lsa_00032132,repr
Lsa_00032133,none
Lsa_00023489,none
Lsa_00023489,none
Lsa_00058639,repr
Lsa_00030751,none
Lsa_00030751,none
Lsa_00030751,none
Lsa_00030751,none
Lsa_00009617,none
Lsa_00009611,none
Lsa_00009611,none
Lsa_00009611,none
Lsa_00009611,none
Lsa_00009618,none
Lsa_00009618,none
Lsa_00009618,none
Lsa_00009618,none
Lsa_00018035,none
Lsa_00018034,none
Lsa_00043091,foot
Lsa_00056579,none
Lsa_00043093,none
Lsa_00042018,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027879,none
Lsa_00027870,repr
Lsa_00026010,none
Lsa_00031448,none
Lsa_00031447,none
Lsa_00031447,none
Lsa_00031447,none
Lsa_00031447,none
Lsa_00031447,none
Lsa_00031444,none
Lsa_00031444,none
Lsa_00037074,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00012416,none
Lsa_00057660,none
Lsa_00057666,none
Lsa_00003234,none
Lsa_00053719,repr
Lsa_00026016,none
Lsa_00053717,none
Lsa_00012411,none
Lsa_00012411,none
Lsa_00012411,none
Lsa_00012411,none
Lsa_00012411,none
Lsa_00012411,none
Lsa_00012410,none
Lsa_00043765,none
Lsa_00043765,none
Lsa_00043763,none
Lsa_00043762,none
Lsa_00043768,none
Lsa_00006930,none
Lsa_00006932,none
Lsa_00006932,none
Lsa_00006932,none
Lsa_00006937,none
Lsa_00006937,none
Lsa_00006937,none
Lsa_00006937,none
Lsa_00006937,none
Lsa_00006938,none
Lsa_00006938,none
Lsa_00029087,none
Lsa_00029087,none
Lsa_00029087,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022965,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00022960,none
Lsa_00020338,none
Lsa_00020338,none
Lsa_00020338,none
Lsa_00020599,none
Lsa_00029556,repr
Lsa_00029558,none
Lsa_00029558,none
Lsa_00029558,none
Lsa_00029558,none
Lsa_00029559,none
Lsa_00052196,none
Lsa_00052194,none
Lsa_00052195,none
Lsa_00020337,none
Lsa_00020337,none
Lsa_00050216,none
Lsa_00050216,none
Lsa_00043427,none
Lsa_00043427,none
Lsa_00051082,none
Lsa_00051082,none
Lsa_00027010,none
Lsa_00027016,none
Lsa_00027016,none
Lsa_00027016,none
Lsa_00027015,none
Lsa_00027015,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00027014,none
Lsa_00026508,none
Lsa_00019022,none
Lsa_00019022,none
Lsa_00004391,none
Lsa_00004391,none
Lsa_00004391,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00004390,none
Lsa_00009545,none
Lsa_00009545,none
Lsa_00009545,none
Lsa_00009545,none
Lsa_00045744,none
Lsa_00045743,repr
Lsa_00004649,none
Lsa_00004649,none
Lsa_00045741,none
Lsa_00004640,none
Lsa_00004640,none
Lsa_00004640,none
Lsa_00004640,none
Lsa_00004640,none
Lsa_00004640,none
Lsa_00004642,none
Lsa_00050027,none
Lsa_00018778,none
Lsa_00017796,none
Lsa_00017795,repr
Lsa_00017795,repr
Lsa_00017799,none
Lsa_00017799,none
Lsa_00018777,none
Lsa_00012315,none
Lsa_00012315,none
Lsa_00012315,none
Lsa_00046077,none
Lsa_00047179,none
Lsa_00011568,none
Lsa_00011566,none
Lsa_00011566,none
Lsa_00011564,none
Lsa_00011563,none
Lsa_00012321,none
Lsa_00026865,none
Lsa_00026865,none
Lsa_00026865,none
Lsa_00026865,none
Lsa_00026864,none
Lsa_00026864,none
Lsa_00026862,none
Lsa_00049219,none
Lsa_00049219,none
Lsa_00015455,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005513,none
Lsa_00005516,none
Lsa_00005516,none
Lsa_00003133,none
Lsa_00017241,none
Lsa_00017241,none
Lsa_00010211,none
Lsa_00010211,none
Lsa_00017246,none
Lsa_00017246,none
Lsa_00017246,none
Lsa_00016110,none
Lsa_00016116,none
Lsa_00016116,none
Lsa_00016116,none
Lsa_00016116,none
Lsa_00016117,none
Lsa_00016117,none
Lsa_00016117,none
Lsa_00016114,none
Lsa_00016114,none
Lsa_00057343,none
Lsa_00013546,repr
Lsa_00013546,repr
Lsa_00003237,none
Lsa_00013899,both
Lsa_00036481,repr
Lsa_00036487,none
Lsa_00036485,none
Lsa_00013891,none
Lsa_00013891,none
Lsa_00013891,none
Lsa_00013894,none
Lsa_00013895,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003605,none
Lsa_00003606,none
Lsa_00003606,none
Lsa_00003607,none
Lsa_00003600,none
Lsa_00003600,none
Lsa_00003600,none
Lsa_00003600,none
Lsa_00003601,none
Lsa_00003601,none
Lsa_00003602,none
Lsa_00003602,none
Lsa_00003602,none
Lsa_00003603,none
Lsa_00003603,none
Lsa_00003603,none
Lsa_00003608,none
Lsa_00003609,none
Lsa_00044567,none
Lsa_00044567,none
Lsa_00044567,none
Lsa_00044569,none
Lsa_00044569,none
Lsa_00008728,none
Lsa_00008728,none
Lsa_00000550,none
Lsa_00000556,none
Lsa_00000558,none
Lsa_00001600,none
Lsa_00001600,none
Lsa_00001600,none
Lsa_00001600,none
Lsa_00001600,none
Lsa_00001600,none
Lsa_00001609,none
Lsa_00001609,none
Lsa_00032333,none
Lsa_00032333,none
Lsa_00046844,both
Lsa_00039457,none
Lsa_00039452,none
Lsa_00012968,none
Lsa_00050936,none
Lsa_00032480,none
Lsa_00032488,none
Lsa_00032488,none
Lsa_00009451,none
Lsa_00009459,none
Lsa_00009459,none
Lsa_00033255,none
Lsa_00021742,none
Lsa_00021742,none
Lsa_00009189,none
Lsa_00009189,none
Lsa_00009189,none
