"","S_pvt_north_temp","S_pvt_spain_temp","S_shared_temp","S_prop_pvt_north_temp","S_prop_pvt_spain_temp","S_count_higher_spain_temp","S_prop_higer_spain_temp"
"461",936,1073,160,0.854014598540146,0.870235198702352,1,1
"462",703,1072,161,0.813657407407407,0.869424168694242,1,1
"463",887,1081,152,0.853705486044273,0.876723438767234,1,1
"464",725,1069,164,0.815523059617548,0.866991078669911,1,1
"465",827,1071,162,0.836198179979778,0.868613138686131,1,1
"466",818,1067,166,0.83130081300813,0.86536901865369,1,1
"467",752,1075,158,0.826373626373626,0.871857258718573,1,1
"468",726,1072,161,0.818489289740699,0.869424168694242,1,1
"469",871,1063,170,0.836695485110471,0.862124898621249,1,1
"470",723,1074,159,0.819727891156463,0.871046228710462,1,1
"471",815,1055,178,0.820745216515609,0.855636658556367,1,1
"472",774,1097,136,0.850549450549451,0.889699918896999,1,1
"473",730,1080,153,0.826727066817667,0.875912408759124,1,1
"474",634,1080,153,0.80559085133418,0.875912408759124,1,1
"475",926,1067,166,0.847985347985348,0.86536901865369,1,1
"476",784,1069,164,0.827004219409283,0.866991078669911,1,1
"477",768,1064,169,0.819637139807898,0.862935928629359,1,1
"478",729,1079,154,0.82559456398641,0.875101378751014,1,1
"479",831,1060,173,0.827689243027888,0.859691808596918,1,1
"480",844,1061,172,0.830708661417323,0.860502838605028,1,1
"481",848,1081,152,0.848,0.876723438767234,1,1
"482",797,1068,165,0.828482328482329,0.866180048661801,1,1
"483",797,1063,170,0.824198552223371,0.862124898621249,1,1
"484",739,1063,170,0.812981298129813,0.862124898621249,1,1
"485",717,1068,165,0.812925170068027,0.866180048661801,1,1
"486",903,1057,176,0.836886005560704,0.857258718572587,1,1
"487",766,1067,166,0.821888412017167,0.86536901865369,1,1
"488",833,1074,159,0.839717741935484,0.871046228710462,1,1
"489",733,1077,156,0.824521934758155,0.873479318734793,1,1
"490",749,1084,149,0.834075723830735,0.879156528791565,1,1
"491",818,1064,169,0.828774062816616,0.862935928629359,1,1
"492",806,1063,170,0.825819672131147,0.862124898621249,1,1
"493",765,1076,157,0.829718004338395,0.872668288726683,1,1
"494",748,1076,157,0.826519337016575,0.872668288726683,1,1
"495",906,1047,186,0.82967032967033,0.849148418491484,1,1
"496",745,1071,162,0.821389195148842,0.868613138686131,1,1
"497",839,1075,158,0.841524573721164,0.871857258718573,1,1
"498",893,1064,169,0.840866290018832,0.862935928629359,1,1
"499",714,1074,159,0.81786941580756,0.871046228710462,1,1
"500",792,1070,163,0.829319371727749,0.867802108678021,1,1
"501",925,1064,169,0.845521023765996,0.862935928629359,1,1
"502",688,1074,159,0.812278630460449,0.871046228710462,1,1
"503",672,1089,144,0.823529411764706,0.883211678832117,1,1
"504",864,1058,175,0.831568816169394,0.858069748580698,1,1
"505",767,1062,171,0.817697228144989,0.861313868613139,1,1
"506",645,1073,160,0.801242236024845,0.870235198702352,1,1
"507",901,1054,179,0.834259259259259,0.854825628548256,1,1
"508",717,1059,174,0.804713804713805,0.858880778588808,1,1
"509",896,1063,170,0.840525328330206,0.862124898621249,1,1
"510",869,1055,178,0.829990448901624,0.855636658556367,1,1
"511",727,1066,167,0.813199105145414,0.86455798864558,1,1
"512",749,1074,159,0.82488986784141,0.871046228710462,1,1
"513",730,1065,168,0.812917594654788,0.86374695863747,1,1
"514",910,1075,158,0.852059925093633,0.871857258718573,1,1
"515",865,1056,177,0.830134357005758,0.856447688564477,1,1
"516",652,1080,153,0.809937888198758,0.875912408759124,1,1
"517",869,1053,180,0.828408007626311,0.854014598540146,1,1
"518",798,1067,166,0.827800829875519,0.86536901865369,1,1
"519",898,1063,170,0.840823970037453,0.862124898621249,1,1
"520",754,1066,167,0.818675352877307,0.86455798864558,1,1
"521",666,1103,130,0.836683417085427,0.894566098945661,1,1
"522",759,1068,165,0.821428571428571,0.866180048661801,1,1
"523",756,1067,166,0.819956616052061,0.86536901865369,1,1
"524",903,1068,165,0.845505617977528,0.866180048661801,1,1
"525",705,1073,160,0.815028901734104,0.870235198702352,1,1
"526",862,1061,172,0.833655705996131,0.860502838605028,1,1
"527",793,1078,155,0.836497890295359,0.874290348742903,1,1
"528",873,1073,160,0.845111326234269,0.870235198702352,1,1
"529",806,1079,154,0.839583333333333,0.875101378751014,1,1
"530",704,1086,147,0.827262044653349,0.880778588807786,1,1
"531",884,1067,166,0.841904761904762,0.86536901865369,1,1
"532",727,1080,153,0.826136363636364,0.875912408759124,1,1
"533",712,1085,148,0.827906976744186,0.879967558799676,1,1
"534",702,1074,159,0.815331010452962,0.871046228710462,1,1
"535",840,1060,173,0.829220138203356,0.859691808596918,1,1
"536",823,1081,152,0.844102564102564,0.876723438767234,1,1
"537",902,1048,185,0.829806807727691,0.849959448499594,1,1
"538",719,1072,161,0.817045454545455,0.869424168694242,1,1
"539",794,1059,174,0.820247933884298,0.858880778588808,1,1
"540",820,1092,141,0.853277835587929,0.885644768856448,1,1
"541",767,1064,169,0.819444444444444,0.862935928629359,1,1
"542",622,1092,141,0.815203145478375,0.885644768856448,1,1
"543",822,1064,169,0.829465186680121,0.862935928629359,1,1
"544",772,1073,160,0.828326180257511,0.870235198702352,1,1
"545",612,1073,160,0.792746113989637,0.870235198702352,1,1
"546",806,1059,174,0.822448979591837,0.858880778588808,1,1
"547",724,1059,174,0.806236080178174,0.858880778588808,1,1
"548",748,1073,160,0.823788546255507,0.870235198702352,1,1
"549",782,1066,167,0.824025289778714,0.86455798864558,1,1
"550",861,1073,160,0.843290891283056,0.870235198702352,1,1
"551",699,1066,167,0.80715935334873,0.86455798864558,1,1
"552",748,1072,161,0.822882288228823,0.869424168694242,1,1
"553",731,1060,173,0.808628318584071,0.859691808596918,1,1
"554",842,1056,177,0.826300294406281,0.856447688564477,1,1
"555",843,1064,169,0.83300395256917,0.862935928629359,1,1
"556",731,1087,146,0.833523375142531,0.881589618815896,1,1
"557",835,1065,168,0.832502492522433,0.86374695863747,1,1
"558",806,1068,165,0.830072090628218,0.866180048661801,1,1
"559",853,1070,163,0.839566929133858,0.867802108678021,1,1
"560",804,1069,164,0.830578512396694,0.866991078669911,1,1
"561",839,1056,177,0.825787401574803,0.856447688564477,1,1
"562",686,1073,160,0.810874704491726,0.870235198702352,1,1
"563",890,1067,166,0.84280303030303,0.86536901865369,1,1
"564",771,1061,172,0.817603393425239,0.860502838605028,1,1
"565",790,1056,177,0.816959669079628,0.856447688564477,1,1
"566",804,1080,153,0.84012539184953,0.875912408759124,1,1
"567",873,1065,168,0.838616714697406,0.86374695863747,1,1
"568",606,1073,160,0.7911227154047,0.870235198702352,1,1
"569",867,1063,170,0.836065573770492,0.862124898621249,1,1
"570",651,1070,163,0.7997542997543,0.867802108678021,1,1
"571",866,1065,168,0.83752417794971,0.86374695863747,1,1
"572",800,1071,162,0.831600831600832,0.868613138686131,1,1
"573",871,1062,171,0.835892514395393,0.861313868613139,1,1
"574",785,1082,151,0.838675213675214,0.877534468775345,1,1
"575",670,1075,158,0.809178743961353,0.871857258718573,1,1
"576",859,1065,168,0.836416747809153,0.86374695863747,1,1
"577",917,1059,174,0.84051329055912,0.858880778588808,1,1
"578",756,1064,169,0.817297297297297,0.862935928629359,1,1
"579",836,1062,171,0.830188679245283,0.861313868613139,1,1
"580",742,1067,166,0.817180616740088,0.86536901865369,1,1
"581",760,1066,167,0.819848975188781,0.86455798864558,1,1
"582",801,1069,164,0.830051813471503,0.866991078669911,1,1
"583",754,1063,170,0.816017316017316,0.862124898621249,1,1
"584",840,1071,162,0.838323353293413,0.868613138686131,1,1
"585",804,1060,173,0.822927328556807,0.859691808596918,1,1
"586",826,1060,173,0.826826826826827,0.859691808596918,1,1
"587",798,1056,177,0.818461538461538,0.856447688564477,1,1
"588",781,1092,141,0.8470715835141,0.885644768856448,1,1
"589",670,1086,147,0.820073439412485,0.880778588807786,1,1
"590",864,1062,171,0.834782608695652,0.861313868613139,1,1
"591",730,1071,162,0.818385650224215,0.868613138686131,1,1
"592",776,1055,178,0.813417190775681,0.855636658556367,1,1
"593",842,1079,154,0.845381526104418,0.875101378751014,1,1
"594",784,1064,169,0.822665267576075,0.862935928629359,1,1
"595",782,1090,143,0.845405405405405,0.884022708840227,1,1
"596",682,1076,157,0.812872467222884,0.872668288726683,1,1
"597",755,1069,164,0.821545157780196,0.866991078669911,1,1
"598",792,1063,170,0.823284823284823,0.862124898621249,1,1
"599",856,1058,175,0.830261881668283,0.858069748580698,1,1
"600",792,1060,173,0.820725388601036,0.859691808596918,1,1
"601",793,1071,162,0.830366492146597,0.868613138686131,1,1
"602",760,1073,160,0.826086956521739,0.870235198702352,1,1
"603",730,1081,152,0.827664399092971,0.876723438767234,1,1
"604",761,1068,165,0.821814254859611,0.866180048661801,1,1
"605",874,1087,146,0.856862745098039,0.881589618815896,1,1
"606",942,1061,172,0.845601436265709,0.860502838605028,1,1
"607",875,1052,181,0.828598484848485,0.853203568532036,1,1
"608",762,1067,166,0.821120689655172,0.86536901865369,1,1
"609",837,1067,166,0.834496510468594,0.86536901865369,1,1
"610",847,1053,180,0.824732229795521,0.854014598540146,1,1
"611",738,1073,160,0.821826280623608,0.870235198702352,1,1
"612",801,1068,165,0.829192546583851,0.866180048661801,1,1
"613",912,1056,177,0.837465564738292,0.856447688564477,1,1
"614",880,1061,172,0.836501901140684,0.860502838605028,1,1
"615",826,1075,158,0.839430894308943,0.871857258718573,1,1
"616",794,1064,169,0.824506749740395,0.862935928629359,1,1
"617",803,1069,164,0.830403309203723,0.866991078669911,1,1
"618",813,1059,174,0.82370820668693,0.858880778588808,1,1
"619",643,1064,169,0.791871921182266,0.862935928629359,1,1
"620",566,1079,154,0.786111111111111,0.875101378751014,1,1
"621",683,1081,152,0.817964071856287,0.876723438767234,1,1
"622",725,1066,167,0.812780269058296,0.86455798864558,1,1
"623",712,1078,155,0.821222606689735,0.874290348742903,1,1
"624",751,1080,153,0.830752212389381,0.875912408759124,1,1
"625",830,1054,179,0.822596630327057,0.854825628548256,1,1
"626",968,1054,179,0.843940714908457,0.854825628548256,1,1
"627",698,1082,151,0.822143698468787,0.877534468775345,1,1
"628",748,1063,170,0.814814814814815,0.862124898621249,1,1
"629",793,1072,161,0.831236897274633,0.869424168694242,1,1
"630",939,1060,173,0.844424460431655,0.859691808596918,1,1
"631",802,1052,181,0.81586978636826,0.853203568532036,1,1
"632",711,1075,158,0.818181818181818,0.871857258718573,1,1
"633",760,1075,158,0.827886710239651,0.871857258718573,1,1
"634",895,1062,171,0.839587242026266,0.861313868613139,1,1
"635",732,1081,153,0.827118644067797,0.876012965964344,1,1
"636",747,1083,150,0.832775919732441,0.878345498783455,1,1
"637",781,1067,166,0.824709609292503,0.86536901865369,1,1
"638",581,1096,137,0.809192200557103,0.888888888888889,1,1
"639",683,1079,154,0.816009557945042,0.875101378751014,1,1
"640",793,1064,169,0.824324324324324,0.862935928629359,1,1
"641",786,1071,162,0.829113924050633,0.868613138686131,1,1
"642",856,1072,161,0.841691248770895,0.869424168694242,1,1
"643",748,1068,165,0.819277108433735,0.866180048661801,1,1
"644",609,1077,156,0.796078431372549,0.873479318734793,1,1
"645",871,1048,185,0.824810606060606,0.849959448499594,1,1
"646",706,1066,167,0.808705612829324,0.86455798864558,1,1
"647",748,1076,157,0.826519337016575,0.872668288726683,1,1
"648",851,1058,175,0.829434697855751,0.858069748580698,1,1
"649",873,1065,168,0.838616714697406,0.86374695863747,1,1
"650",762,1058,175,0.813233724653148,0.858069748580698,1,1
"651",820,1069,164,0.833333333333333,0.866991078669911,1,1
"652",653,1082,151,0.812189054726368,0.877534468775345,1,1
"653",783,1070,163,0.8276955602537,0.867802108678021,1,1
"654",668,1072,161,0.805790108564536,0.869424168694242,1,1
"655",818,1064,169,0.828774062816616,0.862935928629359,1,1
"656",830,1065,168,0.831663326653307,0.86374695863747,1,1
"657",731,1081,152,0.827859569648924,0.876723438767234,1,1
"658",777,1077,156,0.832797427652733,0.873479318734793,1,1
"659",781,1075,158,0.831735889243876,0.871857258718573,1,1
"660",856,1058,175,0.830261881668283,0.858069748580698,1,1
"661",684,1075,158,0.812351543942993,0.871857258718573,1,1
"662",891,1056,177,0.834269662921348,0.856447688564477,1,1
"663",788,1060,173,0.819979188345473,0.859691808596918,1,1
"664",830,1051,182,0.820158102766798,0.852392538523925,1,1
"665",891,1066,167,0.842155009451796,0.86455798864558,1,1
"666",800,1069,164,0.829875518672199,0.866991078669911,1,1
"667",807,1071,162,0.8328173374613,0.868613138686131,1,1
"668",643,1063,170,0.79089790897909,0.862124898621249,1,1
"669",700,1081,152,0.821596244131455,0.876723438767234,1,1
"670",718,1075,158,0.819634703196347,0.871857258718573,1,1
"671",876,1065,168,0.839080459770115,0.86374695863747,1,1
"672",759,1073,160,0.825897714907508,0.870235198702352,1,1
"673",790,1071,162,0.829831932773109,0.868613138686131,1,1
"674",728,1060,173,0.807991120976693,0.859691808596918,1,1
"675",702,1081,152,0.822014051522248,0.876723438767234,1,1
"676",707,1061,172,0.804323094425484,0.860502838605028,1,1
"677",808,1069,164,0.831275720164609,0.866991078669911,1,1
"678",687,1079,154,0.816884661117717,0.875101378751014,1,1
"679",673,1072,161,0.806954436450839,0.869424168694242,1,1
"680",769,1060,173,0.816348195329087,0.859691808596918,1,1
"681",798,1073,160,0.832985386221294,0.870235198702352,1,1
"682",805,1069,164,0.830753353973168,0.866991078669911,1,1
"683",826,1059,174,0.826,0.858880778588808,1,1
"684",798,1070,163,0.830385015608741,0.867802108678021,1,1
"685",938,1060,173,0.844284428442844,0.859691808596918,1,1
"686",865,1062,171,0.834942084942085,0.861313868613139,1,1
"687",745,1074,160,0.823204419889503,0.870340356564019,1,1
"688",709,1086,147,0.828271028037383,0.880778588807786,1,1
"689",659,1097,136,0.828930817610063,0.889699918896999,1,1
"690",691,1079,154,0.817751479289941,0.875101378751014,1,1
"691",722,1065,168,0.81123595505618,0.86374695863747,1,1
"692",733,1084,149,0.831065759637188,0.879156528791565,1,1
"693",802,1062,171,0.824254881808839,0.861313868613139,1,1
"694",794,1074,159,0.833158447009444,0.871046228710462,1,1
"695",694,1080,153,0.819362455726092,0.875912408759124,1,1
"696",768,1067,166,0.822269807280514,0.86536901865369,1,1
"697",793,1072,161,0.831236897274633,0.869424168694242,1,1
"698",657,1070,163,0.801219512195122,0.867802108678021,1,1
"699",754,1067,166,0.819565217391304,0.86536901865369,1,1
"700",835,1066,167,0.833333333333333,0.86455798864558,1,1
"701",718,1072,161,0.81683731513083,0.869424168694242,1,1
"702",884,1068,165,0.842707340324118,0.866180048661801,1,1
"703",644,1070,163,0.798017348203222,0.867802108678021,1,1
"704",846,1054,179,0.825365853658537,0.854825628548256,1,1
"705",836,1056,177,0.825271470878578,0.856447688564477,1,1
"706",751,1080,153,0.830752212389381,0.875912408759124,1,1
"707",851,1065,168,0.8351324828263,0.86374695863747,1,1
"708",700,1082,151,0.82256169212691,0.877534468775345,1,1
"709",756,1073,160,0.825327510917031,0.870235198702352,1,1
"710",754,1072,161,0.824043715846995,0.869424168694242,1,1
"711",802,1090,143,0.848677248677249,0.884022708840227,1,1
"712",848,1071,162,0.83960396039604,0.868613138686131,1,1
"713",843,1072,161,0.839641434262948,0.869424168694242,1,1
"714",807,1073,160,0.834539813857291,0.870235198702352,1,1
"715",891,1058,175,0.835834896810507,0.858069748580698,1,1
"716",842,1071,162,0.838645418326693,0.868613138686131,1,1
"717",832,1072,161,0.837865055387714,0.869424168694242,1,1
"718",752,1060,173,0.812972972972973,0.859691808596918,1,1
"719",887,1065,168,0.840758293838863,0.86374695863747,1,1
"720",852,1066,167,0.836113837095191,0.86455798864558,1,1
"721",712,1078,155,0.821222606689735,0.874290348742903,1,1
"722",783,1066,167,0.82421052631579,0.86455798864558,1,1
"723",900,1052,181,0.832562442183164,0.853203568532036,1,1
"724",752,1062,171,0.814734561213434,0.861313868613139,1,1
"725",632,1090,143,0.815483870967742,0.884022708840227,1,1
"726",741,1061,172,0.811610076670318,0.860502838605028,1,1
"727",792,1078,155,0.836325237592397,0.874290348742903,1,1
"728",775,1089,144,0.843307943416757,0.883211678832117,1,1
"729",613,1079,154,0.799217731421121,0.875101378751014,1,1
"730",805,1076,157,0.836798336798337,0.872668288726683,1,1
"731",680,1081,152,0.817307692307692,0.876723438767234,1,1
"732",702,1077,156,0.818181818181818,0.873479318734793,1,1
"733",806,1074,159,0.835233160621762,0.871046228710462,1,1
"734",779,1097,136,0.851366120218579,0.889699918896999,1,1
"735",807,1075,158,0.836269430051813,0.871857258718573,1,1
"736",787,1067,166,0.825813221406086,0.86536901865369,1,1
"737",791,1076,157,0.834388185654008,0.872668288726683,1,1
"738",749,1074,159,0.82488986784141,0.871046228710462,1,1
"739",798,1069,164,0.82952182952183,0.866991078669911,1,1
"740",855,1076,157,0.844861660079051,0.872668288726683,1,1
"741",693,1065,168,0.804878048780488,0.86374695863747,1,1
"742",889,1076,157,0.849904397705545,0.872668288726683,1,1
"743",750,1064,169,0.816104461371056,0.862935928629359,1,1
"744",776,1077,156,0.832618025751073,0.873479318734793,1,1
"745",661,1093,140,0.82521847690387,0.886455798864558,1,1
"746",750,1064,169,0.816104461371056,0.862935928629359,1,1
"747",805,1077,156,0.837669094693028,0.873479318734793,1,1
"748",719,1066,167,0.811512415349887,0.86455798864558,1,1
"749",858,1059,174,0.831395348837209,0.858880778588808,1,1
"750",644,1089,144,0.817258883248731,0.883211678832117,1,1
"751",751,1067,166,0.818974918211559,0.86536901865369,1,1
"752",842,1071,162,0.838645418326693,0.868613138686131,1,1
"753",850,1060,173,0.83088954056696,0.859691808596918,1,1
"754",707,1067,166,0.809851088201604,0.86536901865369,1,1
"755",832,1057,176,0.825396825396825,0.857258718572587,1,1
"756",849,1061,172,0.831537708129285,0.860502838605028,1,1
"757",738,1066,167,0.815469613259668,0.86455798864558,1,1
"758",743,1080,153,0.829241071428571,0.875912408759124,1,1
"759",735,1081,152,0.828635851183765,0.876723438767234,1,1
"760",635,1087,146,0.813060179257362,0.881589618815896,1,1
"761",706,1083,150,0.824766355140187,0.878345498783455,1,1
"762",811,1065,168,0.828396322778345,0.86374695863747,1,1
"763",783,1053,180,0.813084112149533,0.854014598540146,1,1
"764",969,1054,179,0.844076655052265,0.854825628548256,1,1
"765",807,1053,180,0.817629179331307,0.854014598540146,1,1
"766",736,1067,166,0.815964523281596,0.86536901865369,1,1
"767",906,1063,170,0.842007434944238,0.862124898621249,1,1
"768",849,1059,174,0.829912023460411,0.858880778588808,1,1
"769",912,1072,161,0.84995340167754,0.869424168694242,1,1
"770",892,1052,181,0.831314072693383,0.853203568532036,1,1
"771",852,1070,163,0.839408866995074,0.867802108678021,1,1
"772",686,1071,162,0.808962264150943,0.868613138686131,1,1
"773",801,1065,168,0.826625386996904,0.86374695863747,1,1
"774",770,1074,159,0.828848223896663,0.871046228710462,1,1
"775",937,1054,179,0.839605734767025,0.854825628548256,1,1
"776",773,1072,161,0.82762312633833,0.869424168694242,1,1
"777",617,1096,137,0.818302387267904,0.888888888888889,1,1
"778",809,1071,162,0.833161688980433,0.868613138686131,1,1
"779",866,1066,167,0.838334946757018,0.86455798864558,1,1
"780",872,1073,160,0.844961240310077,0.870235198702352,1,1
"781",887,1068,165,0.843155893536122,0.866180048661801,1,1
"782",745,1057,176,0.808903365906623,0.857258718572587,1,1
"783",886,1058,175,0.835061262959472,0.858069748580698,1,1
"784",816,1080,153,0.842105263157895,0.875912408759124,1,1
"785",841,1062,171,0.83102766798419,0.861313868613139,1,1
"786",839,1063,170,0.831516352824579,0.862124898621249,1,1
"787",756,1069,164,0.821739130434783,0.866991078669911,1,1
"788",857,1069,164,0.839373163565132,0.866991078669911,1,1
"789",822,1071,162,0.835365853658537,0.868613138686131,1,1
"790",870,1069,164,0.841392649903288,0.866991078669911,1,1
"791",803,1048,185,0.812753036437247,0.849959448499594,1,1
"792",783,1058,175,0.817327766179541,0.858069748580698,1,1
"793",740,1064,169,0.814081408140814,0.862935928629359,1,1
"794",842,1064,169,0.832838773491593,0.862935928629359,1,1
"795",928,1063,170,0.845173041894353,0.862124898621249,1,1
"796",841,1054,179,0.824509803921569,0.854825628548256,1,1
"797",832,1048,185,0.818092428711898,0.849959448499594,1,1
"798",769,1065,168,0.820704375667022,0.86374695863747,1,1
"799",851,1068,165,0.83759842519685,0.866180048661801,1,1
"800",864,1054,179,0.828379674017258,0.854825628548256,1,1
"801",894,1065,168,0.84180790960452,0.86374695863747,1,1
"802",857,1076,157,0.845167652859961,0.872668288726683,1,1
"803",663,1080,153,0.8125,0.875912408759124,1,1
"804",808,1069,164,0.831275720164609,0.866991078669911,1,1
"805",921,1062,171,0.843406593406593,0.861313868613139,1,1
"806",753,1078,155,0.829295154185022,0.874290348742903,1,1
"807",737,1077,156,0.825307950727884,0.873479318734793,1,1
"808",829,1073,160,0.838220424671385,0.870235198702352,1,1
"809",765,1066,167,0.820815450643777,0.86455798864558,1,1
"810",820,1064,169,0.829120323559151,0.862935928629359,1,1
"811",860,1059,174,0.831721470019342,0.858880778588808,1,1
"812",832,1065,168,0.832,0.86374695863747,1,1
"813",775,1049,184,0.808133472367049,0.850770478507705,1,1
"814",831,1064,169,0.831,0.862935928629359,1,1
"815",800,1063,170,0.824742268041237,0.862124898621249,1,1
"816",726,1075,158,0.821266968325792,0.871857258718573,1,1
"817",758,1075,158,0.827510917030568,0.871857258718573,1,1
"818",802,1064,169,0.825952626158599,0.862935928629359,1,1
"819",859,1062,171,0.833980582524272,0.861313868613139,1,1
"820",828,1071,162,0.836363636363636,0.868613138686131,1,1
"821",757,1072,161,0.824618736383442,0.869424168694242,1,1
"822",850,1054,179,0.826044703595724,0.854825628548256,1,1
"823",753,1070,163,0.822052401746725,0.867802108678021,1,1
"824",779,1073,160,0.829605963791267,0.870235198702352,1,1
"825",825,1055,178,0.822532402791625,0.855636658556367,1,1
"826",705,1070,163,0.81221198156682,0.867802108678021,1,1
"827",745,1067,166,0.817782656421515,0.86536901865369,1,1
"828",757,1077,156,0.829134720700986,0.873479318734793,1,1
"829",948,1073,160,0.855595667870036,0.870235198702352,1,1
"830",858,1064,169,0.835443037974684,0.862935928629359,1,1
"831",850,1078,155,0.845771144278607,0.874290348742903,1,1
"832",683,1074,159,0.811163895486936,0.871046228710462,1,1
"833",796,1071,162,0.830897703549061,0.868613138686131,1,1
"834",718,1074,159,0.818700114025085,0.871046228710462,1,1
"835",629,1085,148,0.80952380952381,0.879967558799676,1,1
"836",675,1085,148,0.820170109356015,0.879967558799676,1,1
"837",804,1062,171,0.824615384615385,0.861313868613139,1,1
"838",709,1066,167,0.809360730593607,0.86455798864558,1,1
"839",888,1055,178,0.833020637898687,0.855636658556367,1,1
"840",822,1068,165,0.832826747720365,0.866180048661801,1,1
"841",877,1061,172,0.836034318398475,0.860502838605028,1,1
"842",685,1074,159,0.811611374407583,0.871046228710462,1,1
"843",879,1061,172,0.836346336822074,0.860502838605028,1,1
"844",901,1056,177,0.835807050092764,0.856447688564477,1,1
"845",778,1072,161,0.828541001064963,0.869424168694242,1,1
"846",725,1079,154,0.824800910125142,0.875101378751014,1,1
"847",723,1085,148,0.8300803673938,0.879967558799676,1,1
"848",875,1068,165,0.841346153846154,0.866180048661801,1,1
"849",802,1063,170,0.825102880658436,0.862124898621249,1,1
"850",806,1062,171,0.824974411463664,0.861313868613139,1,1
"851",758,1082,151,0.833883388338834,0.877534468775345,1,1
"852",774,1073,160,0.828693790149893,0.870235198702352,1,1
"853",754,1063,170,0.816017316017316,0.862124898621249,1,1
"854",900,1065,168,0.842696629213483,0.86374695863747,1,1
"855",790,1057,176,0.817805383022774,0.857258718572587,1,1
"856",796,1060,173,0.821465428276574,0.859691808596918,1,1
"857",688,1093,140,0.830917874396135,0.886455798864558,1,1
"858",823,1061,172,0.82713567839196,0.860502838605028,1,1
"859",692,1059,174,0.799076212471132,0.858880778588808,1,1
"860",887,1067,166,0.842355175688509,0.86536901865369,1,1
"861",721,1079,154,0.824,0.875101378751014,1,1
"862",869,1059,174,0.833173537871524,0.858880778588808,1,1
"863",819,1065,168,0.829787234042553,0.86374695863747,1,1
"864",913,1057,176,0.838383838383838,0.857258718572587,1,1
"865",944,1054,179,0.840605520926091,0.854825628548256,1,1
"866",640,1074,159,0.801001251564456,0.871046228710462,1,1
"867",871,1072,161,0.843992248062015,0.869424168694242,1,1
"868",688,1063,170,0.801864801864802,0.862124898621249,1,1
"869",741,1076,157,0.825167037861915,0.872668288726683,1,1
"870",746,1065,168,0.816192560175055,0.86374695863747,1,1
"871",820,1060,173,0.825780463242699,0.859691808596918,1,1
"872",790,1063,170,0.822916666666667,0.862124898621249,1,1
"873",615,1094,139,0.815649867374005,0.887266828872668,1,1
"874",748,1076,157,0.826519337016575,0.872668288726683,1,1
"875",759,1067,166,0.82054054054054,0.86536901865369,1,1
"876",911,1050,183,0.8327239488117,0.851581508515815,1,1
"877",843,1077,156,0.843843843843844,0.873479318734793,1,1
"878",766,1057,176,0.813163481953291,0.857258718572587,1,1
"879",748,1069,164,0.820175438596491,0.866991078669911,1,1
"880",831,1074,159,0.839393939393939,0.871046228710462,1,1
"881",570,1088,145,0.797202797202797,0.882400648824006,1,1
"882",805,1049,184,0.813953488372093,0.850770478507705,1,1
"883",803,1057,176,0.820224719101124,0.857258718572587,1,1
"884",838,1070,163,0.837162837162837,0.867802108678021,1,1
"885",838,1074,159,0.840521564694082,0.871046228710462,1,1
"886",790,1072,161,0.830704521556257,0.869424168694242,1,1
"887",916,1046,187,0.830462375339982,0.848337388483374,1,1
"888",729,1083,150,0.829351535836177,0.878345498783455,1,1
"889",816,1059,174,0.824242424242424,0.858880778588808,1,1
"890",726,1090,143,0.835443037974684,0.884022708840227,1,1
"891",831,1063,170,0.83016983016983,0.862124898621249,1,1
"892",671,1066,167,0.800715990453461,0.86455798864558,1,1
"893",730,1064,169,0.812013348164627,0.862935928629359,1,1
"894",811,1069,164,0.831794871794872,0.866991078669911,1,1
"895",739,1072,161,0.821111111111111,0.869424168694242,1,1
"896",763,1080,153,0.83296943231441,0.875912408759124,1,1
"897",736,1091,142,0.838268792710706,0.884833738848337,1,1
"898",722,1082,151,0.827033218785796,0.877534468775345,1,1
"899",776,1081,152,0.836206896551724,0.876723438767234,1,1
"900",765,1086,147,0.838815789473684,0.880778588807786,1,1
"901",810,1072,161,0.834191555097837,0.869424168694242,1,1
"902",789,1077,156,0.834920634920635,0.873479318734793,1,1
"903",849,1070,163,0.838932806324111,0.867802108678021,1,1
"904",735,1072,161,0.8203125,0.869424168694242,1,1
"905",776,1074,159,0.829946524064171,0.871046228710462,1,1
"906",880,1067,166,0.841300191204589,0.86536901865369,1,1
"907",755,1079,154,0.830583058305831,0.875101378751014,1,1
"908",816,1078,155,0.840370751802266,0.874290348742903,1,1
"909",748,1060,173,0.812160694896851,0.859691808596918,1,1
"910",804,1068,165,0.829721362229102,0.866180048661801,1,1
"911",695,1070,163,0.81002331002331,0.867802108678021,1,1
"912",871,1075,158,0.84645286686103,0.871857258718573,1,1
"913",729,1085,148,0.831242873432155,0.879967558799676,1,1
"914",809,1068,165,0.830595482546201,0.866180048661801,1,1
"915",804,1066,167,0.828012358393409,0.86455798864558,1,1
"916",1022,1061,172,0.855946398659966,0.860502838605028,1,1
"917",742,1071,162,0.820796460176991,0.868613138686131,1,1
"918",831,1052,181,0.821146245059289,0.853203568532036,1,1
"919",833,1069,164,0.835506519558676,0.866991078669911,1,1
"920",800,1064,169,0.825593395252838,0.862935928629359,1,1
"921",842,1068,165,0.836146971201589,0.866180048661801,1,1
"922",696,1075,158,0.814988290398126,0.871857258718573,1,1
"923",844,1071,162,0.8389662027833,0.868613138686131,1,1
"924",744,1075,158,0.824833702882483,0.871857258718573,1,1
