"","pvt_brood_temp","pvt_egg_temp","fixed_temp","shared_temp","prop_pvt_brood_temp","prop_pvt_egg_temp","diff_p_priv_EggBrood","Gtest_p"
"619",2086,4356,346,445,0.824180165942315,0.907310976879817,0.0831308109375014,"TRUE"
"620",1967,4729,318,508,0.794747474747475,0.902997899560817,0.108250424813342,"TRUE"
"621",2163,4280,343,467,0.822433460076046,0.901622077101327,0.0791886170252815,"TRUE"
"622",1973,4376,348,454,0.812937783271529,0.90600414078675,0.0930663575152209,"TRUE"
"623",1664,4532,338,425,0.796553374820488,0.91426265886625,0.117709284045762,"TRUE"
"624",1722,4494,355,387,0.816500711237553,0.920712968653964,0.104212257416411,"TRUE"
"625",1942,4055,384,407,0.826734780757769,0.908785298072613,0.0820505173148439,"TRUE"
"626",1961,4022,344,429,0.820502092050209,0.903617164682094,0.0831150726318848,"TRUE"
"627",1988,4033,350,399,0.832844574780059,0.909972924187726,0.077128349407667,"TRUE"
"628",2019,4499,337,492,0.804062126642772,0.901422560609096,0.0973604339663247,"TRUE"
"629",1936,4458,343,448,0.812080536912752,0.908683245006115,0.0966027080933632,"TRUE"
"630",1964,3926,358,427,0.821413634462568,0.901906730990122,0.0804930965275538,"TRUE"
"631",1918,4565,342,428,0.817561807331628,0.914279991988784,0.096718184657156,"TRUE"
"632",1890,4196,340,447,0.808729139922978,0.903726039198794,0.0949968992758158,"TRUE"
"633",1831,4554,343,437,0.807319223985891,0.912442396313364,0.105123172327473,"TRUE"
"634",2057,3765,354,431,0.826768488745981,0.897283126787417,0.0705146380414359,"TRUE"
"635",1643,4259,386,370,0.816194734227521,0.920069129401599,0.103874395174077,"TRUE"
"636",1914,4142,348,445,0.811360746078847,0.902986701547853,0.0916259554690056,"TRUE"
"637",2200,4340,337,511,0.811508668388049,0.894660894660895,0.083152226272846,"TRUE"
"638",1884,4343,349,426,0.815584415584416,0.910673097085343,0.0950886815009272,"TRUE"
"639",1662,4190,364,390,0.809941520467836,0.914847161572052,0.104905641104216,"TRUE"
"640",1968,4543,319,488,0.801302931596091,0.903001391373484,0.101698459777393,"TRUE"
"641",1846,3908,383,366,0.834538878842676,0.914365933551708,0.0798270547090317,"TRUE"
"642",1964,4379,348,425,0.822101297614064,0.911532056619484,0.0894307590054193,"TRUE"
"643",1734,4718,344,420,0.805013927576602,0.918256130790191,0.113242203213589,"TRUE"
"644",1954,4259,367,431,0.819287211740042,0.908102345415778,0.0888151336757363,"TRUE"
"645",1818,3859,357,414,0.814516129032258,0.903112567282939,0.0885964382506813,"TRUE"
"646",2042,3960,364,450,0.819422150882825,0.897959183673469,0.0785370327906444,"TRUE"
"647",2018,4087,341,455,0.816012939749292,0.899823866138265,0.0838109263889727,"TRUE"
"648",2137,4432,314,492,0.812856599467478,0.900081234768481,0.0872246353010028,"TRUE"
"649",2142,4359,345,505,0.809217982621836,0.896175986842105,0.0869580042202692,"TRUE"
"650",1937,4604,337,443,0.813865546218487,0.912225084208441,0.0983595379899532,"TRUE"
"651",1896,4182,342,428,0.815834767641997,0.907158351409978,0.0913235837679818,"TRUE"
"652",1583,4519,376,380,0.806418746816098,0.922433149622372,0.116014402806274,"TRUE"
"653",2010,4399,338,466,0.811793214862682,0.904213771839671,0.0924205569769894,"TRUE"
"654",2175,4414,351,492,0.815523059617548,0.899714635140644,0.0841915755230963,"TRUE"
"655",1794,3859,405,373,0.827872634979234,0.911862003780718,0.0839893688014844,"TRUE"
"656",1857,3751,376,386,0.827909050378957,0.906695673193135,0.0787866228141784,"TRUE"
"657",2003,4176,323,459,0.813566206336312,0.900970873786408,0.0874046674500958,"TRUE"
"658",1757,4240,363,383,0.821028037383178,0.917153363616699,0.0961253262335215,"TRUE"
"659",1840,4183,360,391,0.824742268041237,0.914516834280717,0.08977456623948,"TRUE"
"660",1816,4018,377,398,0.820234869015357,0.909873188405797,0.0896383193904403,"TRUE"
"661",1934,3957,355,406,0.826495726495726,0.906944762777905,0.0804490362821787,"TRUE"
"662",2003,4036,363,443,0.818887980376124,0.901093994195133,0.0822060138190085,"TRUE"
"663",2152,4516,349,469,0.821060663868752,0.905917753259779,0.0848570893910269,"TRUE"
"664",1746,4589,353,390,0.817415730337079,0.921671018276762,0.104255287939684,"TRUE"
"665",2060,4354,317,499,0.805001953888238,0.897177003915104,0.0921750500268664,"TRUE"
"666",2188,4450,340,464,0.825037707390649,0.905575905575906,0.0805381981852571,"TRUE"
"667",2058,4471,373,459,0.817640047675805,0.906896551724138,0.0892565040483334,"TRUE"
"668",1915,4419,360,431,0.816283034953112,0.911134020618557,0.094850985665445,"TRUE"
"669",1933,4622,353,431,0.817681895093063,0.914704136156739,0.097022241063676,"TRUE"
"670",1587,4202,396,359,0.81551901336074,0.921289190966893,0.105770177606153,"TRUE"
"671",2044,4405,338,493,0.805675995270004,0.899346672111066,0.0936706768410619,"TRUE"
"672",2184,4148,328,477,0.820744081172492,0.896864864864865,0.0761207836923733,"TRUE"
"673",1723,3448,418,342,0.834382566585956,0.90976253298153,0.0753799663955739,"TRUE"
"674",1995,4434,339,457,0.813621533442088,0.90656307503578,0.0929415415936919,"TRUE"
"675",1965,4701,325,491,0.800081433224756,0.905431432973806,0.10534999974905,"TRUE"
"676",1936,4166,350,408,0.825938566552901,0.910800174901618,0.0848616083487168,"TRUE"
"677",2243,4306,321,511,0.814451706608569,0.893917375960141,0.0794656693515718,"TRUE"
"678",2000,4012,361,450,0.816326530612245,0.899148363962349,0.0828218333501038,"TRUE"
"679",1902,4112,346,437,0.81316802052159,0.903934930754012,0.0907669102324214,"TRUE"
"680",1806,4335,346,443,0.803023566029346,0.907283382168271,0.104259816138925,"TRUE"
"681",1912,4484,357,446,0.810856658184902,0.909533468559838,0.0986768103749353,"TRUE"
"682",1967,3853,353,448,0.814492753623188,0.8958381771681,0.081345423544912,"TRUE"
"683",1984,4548,337,473,0.807488807488807,0.905795658235411,0.0983068507466038,"TRUE"
"684",2100,4525,347,472,0.816485225505443,0.905543325995597,0.0890581004901542,"TRUE"
"685",1993,4018,340,453,0.814799672935405,0.898680384701409,0.0838807117660043,"TRUE"
"686",1679,4159,349,441,0.791981132075472,0.904130434782609,0.112149302707137,"TRUE"
"687",1800,4235,376,388,0.822669104204753,0.916071814838849,0.093402710634096,"TRUE"
"688",1676,4393,361,404,0.805769230769231,0.915780696268501,0.11001146549927,"TRUE"
"689",2077,4180,363,436,0.82650218861918,0.905545927209705,0.0790437385905252,"TRUE"
"690",1886,4116,345,434,0.812931034482759,0.904615384615385,0.091684350132626,"TRUE"
"691",1851,4467,352,445,0.806184668989547,0.909405537459283,0.103220868469736,"TRUE"
"692",2058,4496,344,447,0.821556886227545,0.909569087598624,0.0880122013710795,"TRUE"
"693",1725,4600,342,415,0.80607476635514,0.917248255234297,0.111173488879157,"TRUE"
"694",2095,4238,336,493,0.809505409582689,0.895793701120271,0.0862882915375812,"TRUE"
"695",1743,4242,375,404,0.811830461108524,0.91304347826087,0.101213017152346,"TRUE"
"696",1604,4297,364,375,0.810510358767054,0.919734589041096,0.109224230274042,"TRUE"
"697",2048,4187,333,479,0.810447170557974,0.897342477496785,0.0868953069388114,"TRUE"
"698",2013,4470,324,475,0.809083601286174,0.903943377148635,0.0948597758624613,"TRUE"
"699",1985,4550,338,497,0.799758259468171,0.901525658807212,0.101767399339041,"TRUE"
"700",2030,4286,338,463,0.814279983955074,0.902505790692777,0.0882258067377033,"TRUE"
"701",1906,4038,364,394,0.828695652173913,0.911101083032491,0.0824054308585779,"TRUE"
"702",1778,4515,339,453,0.796952039444195,0.908816425120773,0.111864385676578,"TRUE"
"703",2098,4188,356,449,0.823714173537495,0.903170153116239,0.0794559795787438,"TRUE"
"704",1773,4181,354,415,0.810329067641682,0.90970409051349,0.0993750228718081,"TRUE"
"705",2066,4151,338,429,0.828056112224449,0.906331877729258,0.0782757655048087,"TRUE"
"706",1937,4720,328,465,0.806411323896753,0.910318225650916,0.103906901754163,"TRUE"
"707",1883,4064,373,398,0.8255151249452,0.910802330793366,0.0852872058481667,"TRUE"
"708",1913,3989,373,391,0.830295138888889,0.910730593607306,0.0804354547184171,"TRUE"
"709",1837,4332,341,421,0.813551815766165,0.911424363559857,0.0978725477936921,"TRUE"
"710",1884,4273,353,446,0.808583690987124,0.905488450942996,0.0969047599558719,"TRUE"
"711",1623,4380,383,357,0.81969696969697,0.924635845471818,0.104938875774848,"TRUE"
"712",1955,3688,396,390,0.833688699360341,0.904364884747425,0.070676185387084,"TRUE"
"713",1942,4420,363,400,0.829205807002562,0.91701244813278,0.0878066411302181,"TRUE"
"714",2128,4717,323,494,0.811594202898551,0.90520053732489,0.0936063344263389,"TRUE"
"715",1718,4133,382,367,0.823980815347722,0.918444444444444,0.0944636290967226,"TRUE"
"716",1949,4175,354,443,0.814799331103679,0.904071026418363,0.0892716953146839,"TRUE"
"717",1692,4519,377,385,0.814636494944632,0.921492659053834,0.106856164109202,"TRUE"
"718",1787,4219,399,368,0.8292343387471,0.919773272291258,0.0905389335441582,"TRUE"
"719",2033,4564,339,426,0.826758845058967,0.914629258517034,0.087870413458067,"TRUE"
"720",1739,4221,360,391,0.816431924882629,0.915221162185603,0.0987892373029737,"TRUE"
"721",2175,2859,443,357,0.859004739336493,0.888992537313433,0.02998779797694,"TRUE"
"722",1980,4152,357,429,0.821917808219178,0.906352324819908,0.0844345166007303,"TRUE"
"723",1850,4409,349,416,0.816416593115622,0.913782383419689,0.0973657903040669,"TRUE"
"724",1868,4104,362,402,0.822907488986784,0.910785619174434,0.08787813018765,"TRUE"
"725",1723,4212,365,414,0.806270472625175,0.910505836575875,0.1042353639507,"TRUE"
"726",1705,4349,396,407,0.807291666666667,0.914423885618167,0.1071322189515,"TRUE"
"727",1894,4664,336,461,0.804246284501062,0.910048780487805,0.105802495986743,"TRUE"
"728",1631,4514,370,393,0.805830039525692,0.91991033217852,0.114080292652829,"TRUE"
"729",1959,4384,350,443,0.815570358034971,0.908224570126372,0.0926542120914016,"TRUE"
"730",1925,4760,336,456,0.808483830323394,0.912576687116564,0.104092856793171,"TRUE"
"731",1581,3852,397,357,0.815789473684211,0.915181753385602,0.0993922797013918,"TRUE"
"732",2040,4651,311,517,0.797809933515839,0.899961300309598,0.102151366793759,"TRUE"
"733",1760,4592,361,431,0.803286170698311,0.914194704359944,0.110908533661633,"TRUE"
"734",1961,4408,320,487,0.801062091503268,0.900510725229826,0.0994486337265583,"TRUE"
"735",2028,4670,330,461,0.81478505423865,0.910153966088482,0.0953689118498317,"TRUE"
"736",2106,3839,384,400,0.840383080606544,0.905638122198632,0.0652550415920874,"TRUE"
"737",1817,4594,357,439,0.80540780141844,0.912775680508643,0.107367879090203,"TRUE"
"738",1775,4579,344,421,0.808287795992714,0.9158,0.107512204007286,"TRUE"
"739",1848,3805,374,392,0.825,0.906599952346914,0.0815999523469145,"TRUE"
"740",1982,4414,348,443,0.817319587628866,0.908791435042207,0.0914718474133411,"TRUE"
"741",2018,4263,337,474,0.809791332263242,0.899936668777707,0.090145336514465,"TRUE"
"742",1965,3938,366,434,0.819091288036682,0.900731930466606,0.0816406424299237,"TRUE"
"743",2169,4332,324,519,0.806919642857143,0.893011750154607,0.0860921072974644,"TRUE"
"744",1976,4172,366,453,0.813503499382462,0.902054054054054,0.0885505546715921,"TRUE"
"745",1752,4724,339,415,0.808491001384402,0.919244989297529,0.110753987913126,"TRUE"
"746",2130,4525,347,481,0.815779394867867,0.903915301638034,0.0881359067701676,"TRUE"
"747",1960,4312,372,390,0.834042553191489,0.917056571671629,0.0830140184801398,"TRUE"
"748",1869,4334,333,470,0.799059427105601,0.902164862614488,0.103105435508887,"TRUE"
"749",2053,4068,356,437,0.824497991967871,0.90299667036626,0.0784986783983883,"TRUE"
"750",2210,4257,379,417,0.841263799010278,0.910783055198973,0.0695192561886951,"TRUE"
"751",1885,4109,335,432,0.813552006905481,0.904866769434045,0.0913147625285641,"TRUE"
"752",1787,4268,329,468,0.792461197339246,0.901182432432432,0.108721235093186,"TRUE"
"753",1920,4375,340,436,0.814940577249576,0.909374350446893,0.0944337731973169,"TRUE"
"754",1801,4510,340,429,0.80762331838565,0.913140311804009,0.105516993418359,"TRUE"
"755",1980,4186,390,403,0.83088543852287,0.912181303116147,0.081295864593277,"TRUE"
"756",2084,4404,349,425,0.830609804703069,0.911990060053841,0.0813802553507724,"TRUE"
"757",1953,4786,328,477,0.803703703703704,0.909367281018431,0.105663577314727,"TRUE"
"758",2061,4398,360,430,0.827378562826174,0.910936205468103,0.0835576426419284,"TRUE"
"759",1911,4185,349,446,0.810776410691557,0.903692507017923,0.0929160963263657,"TRUE"
"760",2054,4527,351,462,0.81637519872814,0.907396271797955,0.0910210730698156,"TRUE"
"761",1675,4524,349,394,0.809569840502658,0.919886132574217,0.110316292071559,"TRUE"
"762",1869,4658,346,429,0.81331592689295,0.915667387458227,0.102351460565276,"TRUE"
"763",2065,4378,339,460,0.817821782178218,0.904919388176933,0.0870976059987149,"TRUE"
"764",1924,4109,370,424,0.819420783645656,0.906463710566953,0.0870429269212976,"TRUE"
"765",1682,4363,371,379,0.816108685104318,0.920075917334458,0.10396723223014,"TRUE"
"766",1911,4263,348,459,0.806329113924051,0.90279542566709,0.0964663117430397,"TRUE"
"767",1921,4495,350,419,0.820940170940171,0.914733414733415,0.0937932437932438,"TRUE"
"768",1993,4386,356,408,0.830070803831737,0.914893617021277,0.0848228131895398,"TRUE"
"769",1740,4200,388,416,0.807050092764378,0.909878682842288,0.102828590077909,"TRUE"
"770",1863,4250,352,431,0.812118570183086,0.907925656910916,0.0958070867278301,"TRUE"
"771",2273,4297,318,508,0.817331895001798,0.894276795005203,0.076944900003405,"TRUE"
"772",2058,4315,305,527,0.796131528046422,0.891160677406031,0.0950291493596089,"TRUE"
"773",1812,4485,346,435,0.806408544726302,0.911585365853659,0.105176821127357,"TRUE"
"774",2005,4218,362,461,0.813057583130576,0.901474674075657,0.0884170909450813,"TRUE"
"775",1705,4050,365,396,0.81151832460733,0.910931174089069,0.099412849481739,"TRUE"
"776",1940,4491,329,462,0.807660283097419,0.906723198061781,0.0990629149643619,"TRUE"
"777",1829,4375,326,449,0.802897278314311,0.906923714759536,0.104026436445225,"TRUE"
"778",2110,4099,341,509,0.805651011836579,0.889539930555556,0.0838889187189767,"TRUE"
"779",1884,4201,339,427,0.815231501514496,0.907735522904062,0.0925040213895664,"TRUE"
"780",1744,4273,372,396,0.814953271028037,0.915185264510602,0.100231993482565,"TRUE"
"781",1831,4471,351,389,0.824774774774775,0.919958847736626,0.0951840729618507,"TRUE"
"782",1850,4609,376,417,0.816056462284958,0.917031436530044,0.100974974245086,"TRUE"
"783",1995,4152,380,388,0.837180025178347,0.914537444933921,0.0773574197555741,"TRUE"
"784",1975,4227,338,436,0.819162173372045,0.906497962684967,0.087335789312922,"TRUE"
"785",2111,4327,345,455,0.822681215900234,0.904851526557926,0.0821703106576918,"TRUE"
"786",1990,4105,338,488,0.803066989507668,0.893751360766384,0.0906843712587161,"TRUE"
"787",2013,4419,341,439,0.820962479608483,0.909633594071634,0.0886711144631516,"TRUE"
"788",1606,4463,386,382,0.80784708249497,0.921155830753354,0.113308748258384,"TRUE"
"789",1828,4253,389,394,0.822682268226823,0.915214116634388,0.0925318484075651,"TRUE"
"790",2050,4353,312,503,0.802976889933412,0.896416803953871,0.0934399140204598,"TRUE"
"791",1849,4283,339,441,0.807423580786026,0.906646909398815,0.0992233286127884,"TRUE"
"792",2037,4442,350,452,0.818400964242668,0.907642010625255,0.0892410463825877,"TRUE"
"793",2049,4277,324,482,0.809561438166733,0.898718218113049,0.0891567799463164,"TRUE"
"794",1796,4105,395,407,0.815251929187472,0.90979609929078,0.0945441701033085,"TRUE"
"795",1776,4163,369,411,0.812071330589849,0.910144293834718,0.0980729632448688,"TRUE"
"796",2024,4199,349,500,0.801901743264659,0.893594381783358,0.0916926385186989,"TRUE"
"797",1795,4585,340,441,0.802772808586762,0.912256267409471,0.109483458822709,"TRUE"
"798",1780,4264,368,420,0.809090909090909,0.910333048676345,0.101242139585436,"TRUE"
"799",1870,4850,327,456,0.803955288048151,0.914059555220505,0.110104267172354,"TRUE"
"800",2138,4213,337,465,0.821359969266231,0.900598546387345,0.0792385771211138,"TRUE"
"801",1922,4133,357,410,0.824185248713551,0.909751265683469,0.0855660169699185,"TRUE"
"802",1817,4064,363,430,0.808633733867379,0.904316866933689,0.0956831330663107,"TRUE"
"803",1917,4482,362,439,0.813667232597623,0.910790489737858,0.0971232571402351,"TRUE"
"804",1969,3991,369,420,0.824194223524487,0.90478349580594,0.0805892722814524,"TRUE"
"805",1830,4446,350,410,0.816964285714286,0.915568369028007,0.0986040833137208,"TRUE"
"806",2034,4211,325,462,0.814903846153846,0.901134175048149,0.0862303288943028,"TRUE"
"807",1865,4108,358,384,0.829257447754558,0.914514692787177,0.0852572450326197,"TRUE"
"808",1815,4476,355,413,0.814631956912029,0.91552464716711,0.100892690255081,"TRUE"
"809",2028,4280,342,466,0.813151563753007,0.90181205225453,0.0886604885015229,"TRUE"
"810",2038,3988,339,449,0.8194611982308,0.898805499211179,0.0793443009803785,"TRUE"
"811",1992,4192,343,461,0.812066856909906,0.900924134966688,0.0888572780567819,"TRUE"
"812",2059,3892,349,460,0.81738785232235,0.894301470588235,0.0769136182658852,"TRUE"
"813",2014,4321,335,458,0.814724919093851,0.904164051056706,0.0894391319628552,"TRUE"
"814",2020,4501,349,470,0.811244979919679,0.905451619392476,0.0942066394727976,"TRUE"
"815",1706,4137,384,367,0.822961890979257,0.918516873889876,0.0955549829106186,"TRUE"
"816",2131,3943,352,416,0.836670592854338,0.904565267263134,0.0678946744087954,"TRUE"
"817",1739,4198,384,417,0.806586270871985,0.909642470205851,0.103056199333865,"TRUE"
"818",2016,4347,327,455,0.815864022662889,0.905247813411079,0.0893837907481893,"TRUE"
"819",1778,4413,374,407,0.813729977116705,0.915560165975104,0.101830188858399,"TRUE"
"820",1935,4587,336,486,0.799256505576208,0.904198698994678,0.10494219341847,"TRUE"
"821",1837,4535,354,428,0.811037527593819,0.913761837598227,0.102724310004408,"TRUE"
"822",2123,4396,322,498,0.809996184662343,0.898242746219861,0.0882465615575184,"TRUE"
"823",2099,4043,327,463,0.81928181108509,0.897248113626276,0.0779663025411863,"TRUE"
"824",1833,4410,378,428,0.810703228659885,0.911533691608102,0.100830462948218,"TRUE"
"825",1905,4245,361,432,0.815147625160462,0.907633098139833,0.092485472979371,"TRUE"
"826",1647,4407,375,404,0.803022915650902,0.916025774267304,0.113002858616402,"TRUE"
"827",2151,4058,354,427,0.834367726920093,0.90479375696767,0.070426030047577,"TRUE"
"828",2054,3816,357,432,0.826226870474658,0.898305084745763,0.0720782142711047,"TRUE"
"829",1967,4559,336,473,0.806147540983607,0.906001589825119,0.0998540488415127,"TRUE"
"830",1768,4148,367,363,0.829657437822618,0.919530037685657,0.0898725998630389,"TRUE"
"831",1953,4195,339,453,0.811720698254364,0.902538726333907,0.090818028079543,"TRUE"
"832",2226,4158,352,480,0.822616407982262,0.896507115135834,0.0738907071535727,"TRUE"
"833",1911,4223,354,402,0.826199740596628,0.913081081081081,0.0868813404844534,"TRUE"
"834",1974,4096,366,433,0.820108018280017,0.904393905939501,0.0842858876594843,"TRUE"
"835",1887,4100,381,420,0.817945383615085,0.907079646017699,0.0891342624026146,"TRUE"
"836",1742,4619,336,433,0.800919540229885,0.914291369754553,0.113371829524668,"TRUE"
"837",1837,4403,361,434,0.808894760017613,0.91027496382055,0.101380203802937,"TRUE"
"838",1792,3998,382,373,0.827713625866051,0.914664836421871,0.0869512105558207,"TRUE"
"839",1928,4207,358,452,0.810084033613445,0.902983472848251,0.0928994392348053,"TRUE"
"840",1930,4478,362,444,0.812973883740522,0.909792767167818,0.0968188834272956,"TRUE"
"841",1846,4154,364,400,0.821905609973286,0.912165129556434,0.090259519583148,"TRUE"
"842",2040,4336,326,486,0.807600950118765,0.899211945250933,0.0916109951321683,"TRUE"
"843",1833,4328,378,380,0.82828739267962,0.91928632115548,0.0909989284758597,"TRUE"
"844",2110,3851,362,452,0.823575331772053,0.894957006739484,0.071381674967431,"TRUE"
"845",2010,4175,357,445,0.818737270875764,0.903679653679654,0.0849423828038899,"TRUE"
"846",1697,4333,409,383,0.815865384615385,0.918787107718405,0.102921723103021,"TRUE"
"847",1965,4589,334,464,0.808974886784685,0.908173362358995,0.0991984755743096,"TRUE"
"848",1802,4452,373,417,0.81207751239297,0.914356130622304,0.102278618229335,"TRUE"
"849",2134,4039,354,449,0.826171118854046,0.899955436720143,0.0737843178660968,"TRUE"
"850",1864,4303,321,479,0.795561246265472,0.899832705980761,0.10427145971529,"TRUE"
"851",2169,4138,329,478,0.81941820929354,0.896447140381282,0.0770289310877427,"TRUE"
"852",1649,3975,366,399,0.80517578125,0.90877914951989,0.10360336826989,"TRUE"
"853",2432,3887,323,527,0.821899290300777,0.88060715903942,0.0587078687386428,"TRUE"
"854",2121,4548,348,434,0.83013698630137,0.912886391007627,0.0827494047062576,"TRUE"
"855",1722,4517,363,385,0.817275747508306,0.921460628314973,0.104184880806668,"TRUE"
"856",2160,4179,325,490,0.815094339622642,0.895052473763118,0.0799581341404769,"TRUE"
"857",2052,4458,318,474,0.812351543942993,0.903892944038929,0.0915414000959365,"TRUE"
"858",1787,4151,356,429,0.806407942238267,0.906331877729258,0.0999239354909904,"TRUE"
"859",1833,3898,404,363,0.834699453551913,0.914808730344989,0.0801092767930769,"TRUE"
"860",1986,4196,358,439,0.818969072164948,0.905285868392665,0.0863167962277162,"TRUE"
"861",1941,4369,347,454,0.810438413361169,0.905867717188472,0.0954293038273029,"TRUE"
"862",2207,3792,351,442,0.833144582861457,0.895606991025035,0.0624624081635782,"TRUE"
"863",1570,4605,361,356,0.815160955347871,0.928240274138279,0.113079318790407,"TRUE"
"864",1889,4221,351,428,0.815278377211912,0.907937190793719,0.0926588135818071,"TRUE"
"865",2156,3978,348,459,0.824474187380497,0.896551724137931,0.0720775367574339,"TRUE"
"866",2006,4375,320,491,0.803364036844213,0.899095766543362,0.095731729699149,"TRUE"
"867",1945,4461,357,416,0.823803473104617,0.914701660857084,0.0908981877524676,"TRUE"
"868",1776,4525,356,399,0.816551724137931,0.918968318440292,0.102416594302361,"TRUE"
"869",1979,4313,347,463,0.81040131040131,0.903056951423786,0.0926556410224753,"TRUE"
"870",1887,4469,368,413,0.820434782608696,0.915403523146252,0.0949687405375559,"TRUE"
"871",1874,4278,358,457,0.803946803946804,0.903484688489968,0.0995378845431644,"TRUE"
"872",1875,4550,338,427,0.814509122502172,0.914205344585091,0.0996962220829194,"TRUE"
"873",1703,4533,360,416,0.803680981595092,0.91594261466963,0.112261633074538,"TRUE"
"874",1956,4193,368,412,0.826013513513513,0.910532030401737,0.0845185168882238,"TRUE"
"875",1696,4228,376,374,0.819323671497585,0.918730986527597,0.0994073150300121,"TRUE"
"876",1936,4285,336,460,0.808013355592654,0.903055848261328,0.0950424926686733,"TRUE"
"877",1822,4444,373,396,0.821460775473399,0.918181818181818,0.0967210427084187,"TRUE"
"878",1734,4297,370,411,0.808391608391608,0.912701784197111,0.104310175805503,"TRUE"
"879",2081,4540,325,477,0.813526192337764,0.904923260912896,0.0913970685751322,"TRUE"
"880",1897,4338,368,422,0.818025010780509,0.911344537815126,0.0933195270346172,"TRUE"
"881",1617,4482,375,353,0.820812182741117,0.92699069286453,0.106178510123413,"TRUE"
"882",2010,4455,344,465,0.812121212121212,0.905487804878049,0.0933665927568367,"TRUE"
"883",1877,4502,359,420,0.817152808010448,0.914668833807395,0.097516025796947,"TRUE"
"884",2006,4514,342,505,0.798884906411788,0.899382347081092,0.100497440669304,"TRUE"
"885",2015,4384,330,482,0.806968362034441,0.900945334977394,0.0939769729429528,"TRUE"
"886",1945,4413,338,456,0.810079133694294,0.906346272335182,0.0962671386408877,"TRUE"
"887",1922,4457,361,408,0.824892703862661,0.916135662898253,0.091242959035592,"TRUE"
"888",2238,4378,324,511,0.814114223353947,0.895479648189814,0.081365424835867,"TRUE"
"889",1973,4129,343,432,0.82037422037422,0.905283928962947,0.0849097085887264,"TRUE"
"890",1932,4080,359,382,0.834917891097666,0.914388166741372,0.0794702756437052,"TRUE"
"891",1916,4246,325,469,0.80335429769392,0.900530222693531,0.097175924999611,"TRUE"
"892",1702,4053,402,363,0.824213075060533,0.917798913043478,0.0935858379829456,"TRUE"
"893",1928,4325,364,411,0.824283882000855,0.913217905405405,0.0889340234045503,"TRUE"
"894",1897,4397,337,410,0.822280017338535,0.914707717911379,0.0924277005728444,"TRUE"
"895",1684,4129,395,381,0.815496368038741,0.915521064301552,0.100024696262811,"TRUE"
"896",1909,4562,342,428,0.816859221223791,0.914228456913828,0.0973692356900365,"TRUE"
"897",1955,4361,349,445,0.814583333333333,0.907407407407407,0.0928240740740741,"TRUE"
"898",1999,3922,353,428,0.823650597445406,0.901609195402299,0.0779585979568931,"TRUE"
"899",1940,4493,361,439,0.815468684321143,0.910989456609895,0.0955207722887512,"TRUE"
"900",1978,4400,328,479,0.805046805046805,0.901824144291863,0.096777339245058,"TRUE"
"901",1920,4501,330,456,0.808080808080808,0.908008876336494,0.0999280682556858,"TRUE"
"902",1923,4592,332,467,0.804602510460251,0.907689266653489,0.103086756193238,"TRUE"
"903",2061,3875,371,430,0.827378562826174,0.900116144018583,0.0727375811924088,"TRUE"
"904",1729,4561,353,413,0.80718954248366,0.91696823482107,0.109778692337409,"TRUE"
"905",1806,4087,368,393,0.821282401091405,0.912276785714286,0.0909943846228806,"TRUE"
"906",1916,4497,377,418,0.820908311910883,0.914954221770092,0.0940459098592089,"TRUE"
"907",2097,4616,325,499,0.807781201848998,0.902443792766373,0.0946625909173749,"TRUE"
"908",2297,4006,352,488,0.824775583482944,0.891410769915443,0.0666351864324984,"TRUE"
"909",1985,4313,338,479,0.805600649350649,0.900041736227045,0.0944410868763957,"TRUE"
"910",1793,3803,400,368,0.829708468301712,0.911771757372333,0.0820632890706205,"TRUE"
"911",2061,4498,346,442,0.823411905713144,0.910526315789474,0.0871144100763295,"TRUE"
"912",1960,4426,338,463,0.808914568716467,0.905297606872571,0.0963830381561039,"TRUE"
"913",1990,4413,344,475,0.807302231237322,0.902823240589198,0.0955210093518756,"TRUE"
"914",1752,4471,384,393,0.816783216783217,0.919202302631579,0.102419085848362,"TRUE"
"915",2085,4401,351,470,0.816046966731898,0.903510572777664,0.0874636060457655,"TRUE"
"916",1735,4498,355,410,0.808857808857809,0.916462917685412,0.107605108827603,"TRUE"
"917",1997,4165,356,421,0.825889164598842,0.908198866114261,0.0823097015154188,"TRUE"
"918",2047,4523,328,472,0.812624057165542,0.905505505505505,0.0928814483399636,"TRUE"
"919",1734,4310,391,378,0.821022727272727,0.919368600682594,0.0983458734098666,"TRUE"
"920",2040,4278,338,468,0.813397129186603,0.901390644753477,0.0879935155668737,"TRUE"
"921",2034,4288,341,475,0.810681546432842,0.900272937224438,0.0895913907915966,"TRUE"
"922",1873,4111,360,410,0.820411738939991,0.909312099093121,0.0889003601531297,"TRUE"
"923",1982,4783,327,490,0.801779935275081,0.907073772046273,0.105293836771193,"TRUE"
"924",2104,3998,326,463,0.819633813790417,0.896211611746245,0.0765777979558284,"TRUE"
"925",1921,4383,343,439,0.813983050847458,0.908958938199917,0.0949758873524594,"TRUE"
"926",1918,3905,381,386,0.832465277777778,0.910044278722908,0.0775790009451306,"TRUE"
"927",2194,4350,325,501,0.814100185528757,0.896722325293754,0.0826221397649969,"TRUE"
"928",1861,4044,370,403,0.821996466431095,0.909377108162806,0.087380641731711,"TRUE"
"929",1593,4202,379,387,0.804545454545455,0.915667901503596,0.111122446958141,"TRUE"
