"","pvt_brood_temp","pvt_egg_temp","fixed_temp","shared_temp","prop_pvt_brood_temp","prop_pvt_egg_temp","count_higher_egg_temp","prop_higer_egg_temp"
"5223",2076,4972,297,504,0.804651162790698,0.907962016070124,1,1
"5224",1808,5038,337,438,0.804986642920748,0.920014609203798,1,1
"5225",1759,5009,328,467,0.790206648697215,0.914718772826881,1,1
"5226",2064,4975,311,501,0.804678362573099,0.908509861212564,1,1
"5227",1658,5023,329,453,0.785409758408337,0.9172753834916,1,1
"5228",1609,5079,347,397,0.80209371884347,0.927501826150475,1,1
"5229",1938,4964,320,512,0.791020408163265,0.906501095690285,1,1
"5230",1900,4970,310,506,0.789692435577722,0.907596785975164,1,1
"5231",1887,4999,311,477,0.798223350253807,0.912892622352082,1,1
"5232",1763,5029,329,447,0.797737556561086,0.918371073776479,1,1
"5233",1739,4987,312,489,0.780520646319569,0.910701241782323,1,1
"5234",2046,4911,295,565,0.78360781309843,0.89682249817385,1,1
"5235",2054,4954,312,522,0.797360248447205,0.904674945215486,1,1
"5236",1855,5020,327,456,0.802682821289485,0.91672753834916,1,1
"5237",1930,4991,331,485,0.799171842650104,0.911431701972243,1,1
"5238",1862,4993,311,483,0.794029850746269,0.911796932067202,1,1
"5239",1816,5030,335,446,0.802829354553492,0.918553688823959,1,1
"5240",1632,5052,326,424,0.793774319066148,0.922571219868517,1,1
"5241",1855,4988,310,488,0.79172001707213,0.910883856829803,1,1
"5242",1964,4988,316,488,0.800978792822186,0.910883856829803,1,1
"5243",1951,4986,313,490,0.79926259729619,0.910518626734843,1,1
"5244",1817,5014,325,462,0.797279508556384,0.915631848064281,1,1
"5245",1775,4997,324,479,0.787488908606921,0.912527392257122,1,1
"5246",1978,4975,301,501,0.797902379991932,0.908509861212564,1,1
"5247",1953,4960,310,516,0.791008505467801,0.905770635500365,1,1
"5248",1884,4981,312,495,0.791929382093317,0.909605551497443,1,1
"5249",1882,4986,323,490,0.793423271500843,0.910518626734843,1,1
"5250",1841,5015,333,461,0.799739357080799,0.91581446311176,1,1
"5251",1432,5081,329,395,0.783798576902025,0.927867056245435,1,1
"5252",1964,4948,307,528,0.788121990369181,0.903579254930606,1,1
"5253",1790,5013,320,463,0.794496227252552,0.915449233016801,1,1
"5254",1936,4980,304,496,0.796052631578947,0.909422936449964,1,1
"5255",1921,4981,319,495,0.795115894039735,0.909605551497443,1,1
"5256",2160,4922,300,554,0.79587324981577,0.898831263696129,1,1
"5257",1891,4978,316,498,0.791544579321892,0.909057706355004,1,1
"5258",1657,5044,326,432,0.793202489229296,0.921110299488678,1,1
"5259",1913,5002,307,474,0.801424382069543,0.913440467494522,1,1
"5260",1883,5010,335,466,0.801617709663687,0.914901387874361,1,1
"5261",1797,5005,315,471,0.792328042328042,0.913988312636961,1,1
"5262",1819,5021,321,455,0.799912049252419,0.91691015339664,1,1
"5263",2023,4940,317,536,0.790543180930051,0.902118334550767,1,1
"5264",2010,4964,324,512,0.796986518636003,0.906501095690285,1,1
"5265",2152,4938,306,538,0.8,0.901753104455807,1,1
"5266",1806,4984,304,492,0.785900783289817,0.910153396639883,1,1
"5267",1589,5019,306,457,0.77663734115347,0.91654492330168,1,1
"5268",1450,5116,379,360,0.801104972375691,0.934258582907232,1,1
"5269",1904,4976,321,500,0.792013311148086,0.908692476260044,1,1
"5270",1663,5027,327,449,0.787405303030303,0.918005843681519,1,1
"5271",1461,5065,340,411,0.780448717948718,0.924945215485756,1,1
"5272",1650,5024,333,452,0.784966698382493,0.91745799853908,1,1
"5273",1944,4942,316,534,0.784503631961259,0.902483564645727,1,1
"5274",1922,4992,303,484,0.798836242726517,0.911614317019722,1,1
"5275",1888,5043,336,433,0.813442481688927,0.920927684441198,1,1
"5276",1825,4953,300,523,0.777257240204429,0.904492330168006,1,1
"5277",1735,5036,342,440,0.797701149425287,0.919649379108839,1,1
"5278",1980,4958,307,518,0.792634107285829,0.905405405405405,1,1
"5279",1894,4982,313,494,0.793132328308208,0.909788166544923,1,1
"5280",1845,4968,303,508,0.784105397365066,0.907231555880205,1,1
"5281",1882,5032,330,444,0.809114359415305,0.918918918918919,1,1
"5282",1871,5018,325,458,0.80334907685702,0.9163623082542,1,1
"5283",1766,5000,302,476,0.787689562890277,0.913075237399562,1,1
"5284",2057,4940,309,536,0.793289625915927,0.902118334550767,1,1
"5285",1955,4969,306,507,0.794069861900894,0.907414170927684,1,1
"5286",1758,4970,325,506,0.776501766784452,0.907596785975164,1,1
"5287",1979,4942,313,534,0.787504974134501,0.902483564645727,1,1
"5288",1755,5024,332,452,0.795197100135931,0.91745799853908,1,1
"5289",2065,4947,309,529,0.796067848882035,0.903396639883126,1,1
"5290",1922,4982,316,494,0.795529801324503,0.909788166544923,1,1
"5291",2064,4918,292,558,0.787185354691076,0.898100803506209,1,1
"5292",1874,5019,315,457,0.803946803946804,0.91654492330168,1,1
"5293",1697,5023,322,453,0.789302325581395,0.9172753834916,1,1
"5294",1864,4982,316,494,0.79050042408821,0.909788166544923,1,1
"5295",1883,5030,321,446,0.808501502790897,0.918553688823959,1,1
"5296",1811,4997,322,479,0.790829694323144,0.912527392257122,1,1
"5297",1553,5060,337,416,0.788725241239208,0.924032140248356,1,1
"5298",2022,4989,319,487,0.805898764447987,0.911066471877283,1,1
"5299",1749,5047,328,429,0.803030303030303,0.921658144631118,1,1
"5300",1830,5000,313,476,0.793581960104076,0.913075237399562,1,1
"5301",1904,5011,334,465,0.803714647530604,0.915084002921841,1,1
"5302",1873,5007,317,469,0.799743808710504,0.914353542731921,1,1
"5303",2031,4956,302,520,0.796158369266954,0.905040175310446,1,1
"5304",1816,5019,329,457,0.798944126704795,0.91654492330168,1,1
"5305",1933,4928,306,548,0.779121322047561,0.899926953981008,1,1
"5306",1733,5012,321,464,0.788802913063268,0.915266617969321,1,1
"5307",1899,4957,314,519,0.785359801488834,0.905222790357926,1,1
"5308",1971,4989,316,487,0.801871440195281,0.911066471877283,1,1
"5309",1872,4989,325,487,0.793556591776176,0.911066471877283,1,1
"5310",1992,4967,302,509,0.796481407437025,0.907048940832725,1,1
"5311",1901,5009,323,467,0.802787162162162,0.914718772826881,1,1
"5312",1983,4979,318,497,0.799596774193548,0.909240321402484,1,1
"5313",1727,4979,317,497,0.776528776978417,0.909240321402484,1,1
"5314",1910,5008,333,468,0.803195962994113,0.914536157779401,1,1
"5315",1894,4970,303,506,0.789166666666667,0.907596785975164,1,1
"5316",1639,5054,344,422,0.795245026686075,0.922936449963477,1,1
"5317",1830,4998,311,478,0.792894280762565,0.912710007304602,1,1
"5318",1339,5123,361,353,0.791371158392435,0.935536888239591,1,1
"5319",1877,5002,310,474,0.798383666524883,0.913440467494522,1,1
"5320",1721,5036,326,440,0.79639055992596,0.919649379108839,1,1
"5321",2019,4946,300,530,0.792075323656336,0.903214024835647,1,1
"5322",1955,4993,311,483,0.80188679245283,0.911796932067202,1,1
"5323",1562,5075,341,401,0.795720835455935,0.926771365960555,1,1
"5324",2016,4955,319,521,0.794639337800552,0.904857560262966,1,1
"5325",1837,4998,316,478,0.793520518358531,0.912710007304602,1,1
"5326",1751,5023,330,453,0.794464609800363,0.9172753834916,1,1
"5327",1728,5005,332,471,0.78581173260573,0.913988312636961,1,1
"5328",2014,4952,309,524,0.793538219070134,0.904309715120526,1,1
"5329",2031,4961,316,515,0.797721916732129,0.905953250547845,1,1
"5330",1883,4984,313,492,0.792842105263158,0.910153396639883,1,1
"5331",1882,4989,319,487,0.794428028704095,0.911066471877283,1,1
"5332",1844,5016,333,460,0.800347222222222,0.91599707815924,1,1
"5333",1912,4982,313,494,0.794679966749792,0.909788166544923,1,1
"5334",1695,5043,347,433,0.796522556390977,0.920927684441198,1,1
"5335",1975,4965,320,511,0.79444891391794,0.906683710737765,1,1
"5336",2083,4952,303,524,0.799002685078634,0.904309715120526,1,1
"5337",1686,5045,332,431,0.796410014170997,0.921292914536158,1,1
"5338",1832,5004,315,472,0.795138888888889,0.913805697589481,1,1
"5339",2076,4923,310,553,0.789653860783568,0.899013878743608,1,1
"5340",1843,5030,325,446,0.805155089558759,0.918553688823959,1,1
"5341",1851,4995,315,481,0.793739279588336,0.912162162162162,1,1
"5342",2103,4926,294,550,0.792687523558236,0.899561723886048,1,1
"5343",1748,5007,303,469,0.788452864230943,0.914353542731921,1,1
"5344",2079,4941,300,535,0.795332823259373,0.902300949598247,1,1
"5345",1814,5018,326,458,0.798415492957746,0.9163623082542,1,1
"5346",1882,4996,321,480,0.796782387806943,0.912344777209642,1,1
"5347",1810,5006,325,470,0.793859649122807,0.914170927684441,1,1
"5348",2015,4968,314,508,0.798652397938962,0.907231555880205,1,1
"5349",1800,5015,325,461,0.796107916850951,0.91581446311176,1,1
"5350",1969,5017,320,459,0.810955518945634,0.91617969320672,1,1
"5351",2106,4939,309,537,0.796821793416572,0.901935719503287,1,1
"5352",2065,4952,306,524,0.797605252993434,0.904309715120526,1,1
"5353",1876,5002,314,474,0.798297872340425,0.913440467494522,1,1
"5354",1898,4989,310,487,0.7958071278826,0.911066471877283,1,1
"5355",1843,5017,322,459,0.800608166811468,0.91617969320672,1,1
"5356",2179,4928,293,548,0.799046571323799,0.899926953981008,1,1
"5357",2050,4984,318,492,0.806451612903226,0.910153396639883,1,1
"5358",2102,4954,299,522,0.801067073170732,0.904674945215486,1,1
"5359",1813,5004,317,472,0.793435448577681,0.913805697589481,1,1
"5360",1745,5012,330,464,0.789950203712087,0.915266617969321,1,1
"5361",1751,5015,311,461,0.791591320072333,0.91581446311176,1,1
"5362",2012,4982,318,494,0.802873104549082,0.909788166544923,1,1
"5363",1921,4991,316,485,0.798420615128845,0.911431701972243,1,1
"5364",1969,4958,316,518,0.791716928025734,0.905405405405405,1,1
"5365",1828,4997,331,479,0.792371044646727,0.912527392257122,1,1
"5366",1607,5079,359,397,0.80189620758483,0.927501826150475,1,1
"5367",2029,4975,310,501,0.80197628458498,0.908509861212564,1,1
"5368",1985,4948,311,528,0.789892558694787,0.903579254930606,1,1
"5369",2189,4967,308,509,0.811341734618236,0.907048940832725,1,1
"5370",1717,5021,315,455,0.790515653775322,0.91691015339664,1,1
"5371",2150,4972,315,504,0.810097965335343,0.907962016070124,1,1
"5372",1921,5003,324,473,0.802422723475355,0.913623082542001,1,1
"5373",1913,4992,315,484,0.79808093450146,0.911614317019722,1,1
"5374",1775,5014,334,462,0.793473401877515,0.915631848064281,1,1
"5375",1490,5077,349,399,0.788777130757014,0.927136596055515,1,1
"5376",1772,5049,330,427,0.805820827648931,0.922023374726077,1,1
"5377",2019,4963,320,513,0.79739336492891,0.906318480642805,1,1
"5378",1766,5019,321,457,0.794421952316689,0.91654492330168,1,1
"5379",1967,4966,303,510,0.794105773112636,0.906866325785245,1,1
"5380",1838,4972,305,504,0.784799316823228,0.907962016070124,1,1
"5381",2033,4956,313,520,0.796318057187622,0.905040175310446,1,1
"5382",1817,5034,331,442,0.804338202744577,0.919284149013879,1,1
"5383",1972,4991,309,485,0.802604802604803,0.911431701972243,1,1
"5384",2007,4961,308,515,0.795796986518636,0.905953250547845,1,1
"5385",1973,5007,315,469,0.807944307944308,0.914353542731921,1,1
"5386",2105,4918,298,558,0.790461885092002,0.898100803506209,1,1
"5387",1622,5055,341,421,0.793930494371023,0.923119065010957,1,1
"5388",1799,5001,322,475,0.791116974494283,0.913257852447042,1,1
"5389",1742,4970,318,506,0.77491103202847,0.907596785975164,1,1
"5390",2046,4952,297,524,0.796108949416342,0.904309715120526,1,1
"5391",1904,4981,320,495,0.793664026677782,0.909605551497443,1,1
"5392",2065,4984,317,492,0.807587016034415,0.910153396639883,1,1
"5393",1964,4971,320,505,0.795463750506278,0.907779401022644,1,1
"5394",1832,5009,320,467,0.796868203566768,0.914718772826881,1,1
"5395",1814,5019,322,457,0.798767062967856,0.91654492330168,1,1
"5396",2012,4977,307,499,0.801274392672242,0.908875091307524,1,1
"5397",1866,5000,315,476,0.796754910333049,0.913075237399562,1,1
"5398",2009,4948,311,528,0.791880173433189,0.903579254930606,1,1
"5399",1749,5007,311,469,0.788548241659152,0.914353542731921,1,1
"5400",1902,5018,325,458,0.805932203389831,0.9163623082542,1,1
"5401",1637,5067,351,409,0.800097751710655,0.925310445580716,1,1
"5402",1972,4954,308,522,0.790697674418605,0.904674945215486,1,1
"5403",1665,5040,333,436,0.792479771537363,0.920379839298758,1,1
"5404",1873,5009,319,467,0.80042735042735,0.914718772826881,1,1
"5405",2077,4946,313,530,0.796701189106252,0.903214024835647,1,1
"5406",1962,4968,312,508,0.794331983805668,0.907231555880205,1,1
"5407",1977,5023,318,453,0.81358024691358,0.9172753834916,1,1
"5408",1766,5017,323,459,0.793707865168539,0.91617969320672,1,1
"5409",1982,4961,312,515,0.793752503003604,0.905953250547845,1,1
"5410",2124,4937,306,539,0.797596695456252,0.901570489408327,1,1
"5411",1643,5063,334,413,0.799124513618677,0.924579985390796,1,1
"5412",1939,4987,316,489,0.798599670510708,0.910701241782323,1,1
"5413",1950,5013,332,463,0.808122668876917,0.915449233016801,1,1
"5414",2020,4931,302,545,0.787524366471735,0.900474799123448,1,1
"5415",2068,4959,316,517,0.8,0.905588020452885,1,1
"5416",1663,5037,334,439,0.791151284490961,0.919831994156318,1,1
"5417",1591,5065,335,411,0.794705294705295,0.924945215485756,1,1
"5418",1946,4994,323,482,0.801482701812191,0.911979547114682,1,1
"5419",1759,5023,324,453,0.795207956600362,0.9172753834916,1,1
"5420",1903,4972,307,504,0.790610718737017,0.907962016070124,1,1
"5421",1838,4962,311,514,0.781462585034014,0.906135865595325,1,1
"5422",2005,4989,319,487,0.804574638844302,0.911066471877283,1,1
"5423",2031,4966,310,510,0.799291617473436,0.906866325785245,1,1
"5424",1983,4978,318,498,0.799274486094317,0.909057706355004,1,1
"5425",2080,4988,330,488,0.809968847352025,0.910883856829803,1,1
"5426",1750,5029,338,447,0.79654073736914,0.918371073776479,1,1
"5427",1833,4972,309,504,0.784338896020539,0.907962016070124,1,1
"5428",1961,4956,301,520,0.790407093913744,0.905040175310446,1,1
"5429",1681,5039,346,437,0.79367327667611,0.920197224251278,1,1
"5430",1796,5027,327,449,0.8,0.918005843681519,1,1
"5431",1743,5041,323,435,0.800275482093664,0.920562454346238,1,1
"5432",1792,5033,328,443,0.80178970917226,0.919101533966399,1,1
"5433",1790,5036,339,440,0.802690582959641,0.919649379108839,1,1
"5434",1765,5026,349,450,0.796839729119639,0.917823228634039,1,1
"5435",1885,4994,310,482,0.796366708914237,0.911979547114682,1,1
"5436",1858,4974,314,502,0.78728813559322,0.908327246165084,1,1
"5437",2076,4988,315,488,0.809672386895476,0.910883856829803,1,1
"5438",2045,4977,309,499,0.803852201257862,0.908875091307524,1,1
"5439",1747,5018,331,458,0.792290249433107,0.9163623082542,1,1
"5440",1891,4996,331,480,0.797553774778574,0.912344777209642,1,1
"5441",1892,5004,328,472,0.800338409475465,0.913805697589481,1,1
"5442",1922,4965,310,511,0.789971228935471,0.906683710737765,1,1
"5443",1972,4968,308,508,0.795161290322581,0.907231555880205,1,1
"5444",1863,4965,311,511,0.78475147430497,0.906683710737765,1,1
"5445",1799,5048,340,428,0.807813201616524,0.921840759678597,1,1
"5446",1885,4982,314,494,0.792349726775956,0.909788166544923,1,1
"5447",1951,4966,310,510,0.79276716781796,0.906866325785245,1,1
"5448",1712,5016,329,460,0.788213627992634,0.91599707815924,1,1
"5449",2033,4943,311,533,0.79228371005456,0.902666179693207,1,1
"5450",1769,5000,332,476,0.787973273942093,0.913075237399562,1,1
"5451",1845,4978,323,498,0.787451984635083,0.909057706355004,1,1
"5452",2025,4960,303,516,0.796930342384888,0.905770635500365,1,1
"5453",1664,5027,323,449,0.787505915759584,0.918005843681519,1,1
"5454",1901,4977,296,499,0.792083333333333,0.908875091307524,1,1
"5455",1891,4978,317,498,0.791544579321892,0.909057706355004,1,1
"5456",1857,5009,326,467,0.799053356282272,0.914718772826881,1,1
"5457",1963,4990,318,486,0.801551653736219,0.911249086924763,1,1
"5458",1650,5048,335,428,0.794032723772858,0.921840759678597,1,1
"5459",1798,5004,311,472,0.792070484581498,0.913805697589481,1,1
"5460",1722,5050,342,426,0.801675977653631,0.922205989773557,1,1
"5461",1724,5048,325,428,0.801115241635688,0.921840759678597,1,1
"5462",1854,4992,322,484,0.792985457656116,0.911614317019722,1,1
"5463",1660,5012,327,464,0.781544256120527,0.915266617969321,1,1
"5464",1765,5014,333,462,0.792546026044005,0.915631848064281,1,1
"5465",1986,4982,312,494,0.800806451612903,0.909788166544923,1,1
"5466",1860,5016,331,460,0.801724137931034,0.91599707815924,1,1
"5467",1419,5113,361,363,0.796296296296296,0.933710737764792,1,1
"5468",1733,5028,333,448,0.794589637780834,0.918188458728999,1,1
"5469",1960,4993,307,483,0.802292263610315,0.911796932067202,1,1
"5470",1997,4982,316,494,0.801686069851465,0.909788166544923,1,1
"5471",1984,4958,310,518,0.792965627498002,0.905405405405405,1,1
"5472",1782,4986,301,490,0.784330985915493,0.910518626734843,1,1
"5473",2033,4962,308,514,0.798193953670985,0.906135865595325,1,1
"5474",1832,5046,343,430,0.809902740937224,0.921475529583638,1,1
"5475",1884,4952,319,524,0.782392026578073,0.904309715120526,1,1
"5476",1613,5064,335,412,0.796543209876543,0.924762600438276,1,1
"5477",1923,4973,312,503,0.792662819455894,0.908144631117604,1,1
"5478",1848,4972,315,504,0.785714285714286,0.907962016070124,1,1
"5479",1821,5009,327,467,0.795891608391608,0.914718772826881,1,1
"5480",1562,5073,347,403,0.794910941475827,0.926406135865595,1,1
"5481",1989,4990,309,486,0.803636363636364,0.911249086924763,1,1
"5482",1868,4982,317,494,0.790855207451312,0.909788166544923,1,1
"5483",1851,4985,314,491,0.790350128095645,0.910336011687363,1,1
"5484",2023,4981,312,495,0.803415409054805,0.909605551497443,1,1
"5485",1571,5070,356,406,0.794638340920587,0.925858290723156,1,1
"5486",1880,4987,322,489,0.793583790628957,0.910701241782323,1,1
"5487",1900,5017,344,459,0.805426027977957,0.91617969320672,1,1
"5488",1786,4971,308,505,0.779572239196857,0.907779401022644,1,1
"5489",1914,4971,313,505,0.7912360479537,0.907779401022644,1,1
"5490",1954,4991,323,485,0.801148011480115,0.911431701972243,1,1
"5491",1714,5031,326,445,0.793886058360352,0.918736303871439,1,1
"5492",2068,4957,309,519,0.799381522999613,0.905222790357926,1,1
"5493",1963,4966,322,510,0.793772745653053,0.906866325785245,1,1
"5494",1928,4989,330,487,0.798343685300207,0.911066471877283,1,1
"5495",1909,4986,313,490,0.795748228428512,0.910518626734843,1,1
"5496",1860,4971,309,505,0.78646934460888,0.907779401022644,1,1
"5497",1569,5060,340,416,0.790428211586902,0.924032140248356,1,1
"5498",1965,4979,313,497,0.798131600324939,0.909240321402484,1,1
"5499",2160,4934,308,542,0.79940784603997,0.901022644265888,1,1
"5500",2032,4960,319,516,0.797488226059655,0.905770635500365,1,1
"5501",2025,4949,287,527,0.793495297805643,0.903761869978086,1,1
"5502",2048,4938,299,538,0.791956689868523,0.901753104455807,1,1
"5503",1687,5005,334,471,0.781742354031511,0.913988312636961,1,1
"5504",1967,4993,330,483,0.802857142857143,0.911796932067202,1,1
"5505",1853,5002,323,474,0.796304254404813,0.913440467494522,1,1
"5506",1901,5019,325,457,0.806191687871077,0.91654492330168,1,1
"5507",1817,4992,317,484,0.789656671012603,0.911614317019722,1,1
"5508",2117,4949,309,527,0.800680786686838,0.903761869978086,1,1
"5509",1977,4958,307,518,0.792384769539078,0.905405405405405,1,1
"5510",1955,5016,335,460,0.80952380952381,0.91599707815924,1,1
"5511",1932,4988,316,488,0.798347107438017,0.910883856829803,1,1
"5512",2000,4991,309,485,0.804828973843058,0.911431701972243,1,1
"5513",2025,4947,298,529,0.792873923257635,0.903396639883126,1,1
"5514",1769,5033,330,443,0.799728752260398,0.919101533966399,1,1
"5515",1962,5010,328,466,0.808072487644152,0.914901387874361,1,1
"5516",2049,4978,312,498,0.804475853945819,0.909057706355004,1,1
"5517",1965,5006,330,470,0.806981519507187,0.914170927684441,1,1
"5518",1661,5098,350,378,0.814615007356547,0.930971512052593,1,1
"5519",1741,5028,320,448,0.795340338053906,0.918188458728999,1,1
"5520",1909,4961,302,515,0.787541254125413,0.905953250547845,1,1
"5521",1475,5081,351,395,0.788770053475936,0.927867056245435,1,1
"5522",1873,4995,320,481,0.795666949872557,0.912162162162162,1,1
"5523",1547,5024,330,452,0.773886943471736,0.91745799853908,1,1
"5524",1940,5004,327,472,0.804311774461028,0.913805697589481,1,1
"5525",1734,5038,340,438,0.798342541436464,0.920014609203798,1,1
"5526",1988,4950,314,526,0.790771678599841,0.903944485025566,1,1
"5527",1798,5009,313,467,0.793818984547461,0.914718772826881,1,1
"5528",1774,5035,333,441,0.800902934537246,0.919466764061359,1,1
"5529",1818,4998,334,478,0.791811846689895,0.912710007304602,1,1
"5530",2087,4930,305,546,0.792631978731485,0.900292184075968,1,1
"5531",1657,5040,330,436,0.79168657429527,0.920379839298758,1,1
"5532",2025,4960,308,516,0.796930342384888,0.905770635500365,1,1
"5533",1763,5026,321,450,0.796656122910077,0.917823228634039,1,1
"5534",1852,4977,310,499,0.787749893662271,0.908875091307524,1,1
"5535",1813,4981,323,495,0.785528596187175,0.909605551497443,1,1
"5536",1945,4990,322,486,0.800082270670506,0.911249086924763,1,1
"5537",1937,4994,318,482,0.800744109136007,0.911979547114682,1,1
"5538",2124,4967,321,509,0.806684390429168,0.907048940832725,1,1
"5539",1954,4974,319,502,0.795602605863192,0.908327246165084,1,1
"5540",1754,5016,323,460,0.79223125564589,0.91599707815924,1,1
"5541",1990,5011,322,465,0.810590631364562,0.915084002921841,1,1
"5542",1695,5017,339,459,0.786908077994429,0.91617969320672,1,1
"5543",1802,5038,326,438,0.804464285714286,0.920014609203798,1,1
"5544",1980,5000,319,476,0.806188925081433,0.913075237399562,1,1
"5545",2056,4985,321,491,0.807224185316058,0.910336011687363,1,1
"5546",2138,4956,300,520,0.804364183596689,0.905040175310446,1,1
"5547",1758,5026,329,450,0.796195652173913,0.917823228634039,1,1
"5548",1880,5020,328,456,0.804794520547945,0.91672753834916,1,1
"5549",1936,4957,307,519,0.788594704684318,0.905222790357926,1,1
"5550",1981,4974,314,502,0.797825211437777,0.908327246165084,1,1
"5551",2041,4943,302,533,0.792929292929293,0.902666179693207,1,1
"5552",1855,4980,298,496,0.789025946405785,0.909422936449964,1,1
"5553",1893,4978,317,498,0.791718946047679,0.909057706355004,1,1
"5554",1866,5015,327,461,0.801890846583584,0.91581446311176,1,1
"5555",2077,4938,310,538,0.794263862332696,0.901753104455807,1,1
"5556",1598,5054,348,422,0.791089108910891,0.922936449963477,1,1
"5557",2038,4984,326,492,0.805533596837945,0.910153396639883,1,1
"5558",1539,5097,355,379,0.802398331595412,0.930788897005113,1,1
"5559",2079,4957,314,519,0.800230946882217,0.905222790357926,1,1
"5560",1964,4976,312,500,0.797077922077922,0.908692476260044,1,1
"5561",1730,5023,319,453,0.792487402656894,0.9172753834916,1,1
"5562",1769,5015,327,461,0.793273542600897,0.91581446311176,1,1
"5563",1971,4975,293,501,0.797330097087379,0.908509861212564,1,1
"5564",1582,5020,325,456,0.776251226692836,0.91672753834916,1,1
"5565",1606,5059,340,417,0.793870489372219,0.923849525200877,1,1
"5566",1789,5003,326,473,0.790893015030946,0.913623082542001,1,1
"5567",1563,5080,360,396,0.797856049004594,0.927684441197955,1,1
"5568",2108,4938,304,538,0.796674225245654,0.901753104455807,1,1
"5569",1949,4986,316,490,0.79909799097991,0.910518626734843,1,1
"5570",1750,5017,329,459,0.7922136713445,0.91617969320672,1,1
"5571",1870,4997,316,479,0.796083439761601,0.912527392257122,1,1
"5572",1894,4991,318,485,0.796132828919714,0.911431701972243,1,1
"5573",1799,5026,322,450,0.799911071587372,0.917823228634039,1,1
"5574",1918,4993,322,483,0.798833819241982,0.911796932067202,1,1
"5575",2038,4998,329,478,0.810015898251192,0.912710007304602,1,1
"5576",2067,4933,300,543,0.791954022988506,0.900840029218408,1,1
"5577",1826,5000,331,476,0.793223284100782,0.913075237399562,1,1
"5578",1883,4997,307,479,0.797205757832345,0.912527392257122,1,1
"5579",1622,5071,350,405,0.80019733596448,0.926040905770635,1,1
"5580",1788,4995,309,481,0.78801234023799,0.912162162162162,1,1
"5581",1977,4951,295,525,0.790167865707434,0.904127100073046,1,1
"5582",1921,4995,329,481,0.799750208159867,0.912162162162162,1,1
"5583",1803,5019,325,457,0.797787610619469,0.91654492330168,1,1
"5584",1877,5007,323,469,0.800085251491901,0.914353542731921,1,1
"5585",1782,5019,321,457,0.795891022778026,0.91654492330168,1,1
"5586",1642,5032,337,444,0.787152444870566,0.918918918918919,1,1
"5587",1785,4998,323,478,0.788775961113566,0.912710007304602,1,1
"5588",1924,5013,321,463,0.806032677000419,0.915449233016801,1,1
"5589",2003,4981,316,495,0.801841473178543,0.909605551497443,1,1
"5590",2074,4956,309,520,0.799537393986122,0.905040175310446,1,1
"5591",1972,4983,311,493,0.8,0.909970781592403,1,1
"5592",1749,4974,323,502,0.776988005330964,0.908327246165084,1,1
"5593",2047,4970,322,506,0.801801801801802,0.907596785975164,1,1
"5594",2069,4949,308,527,0.796995377503852,0.903761869978086,1,1
"5595",1957,4955,307,521,0.789749798224375,0.904857560262966,1,1
"5596",1946,4980,322,496,0.796887796887797,0.909422936449964,1,1
"5597",2161,4924,308,552,0.79653520088463,0.899196493791088,1,1
"5598",1995,4994,323,482,0.805409769882923,0.911979547114682,1,1
"5599",1678,5080,341,396,0.809064609450338,0.927684441197955,1,1
"5600",2154,4928,301,548,0.797187268689859,0.899926953981008,1,1
"5601",1498,5060,351,416,0.782654127481714,0.924032140248356,1,1
"5602",1939,4990,317,486,0.799587628865979,0.911249086924763,1,1
"5603",2189,4914,303,562,0.795710650672483,0.897370343316289,1,1
"5604",2088,4964,310,512,0.803076923076923,0.906501095690285,1,1
"5605",1566,5058,356,418,0.789314516129032,0.923666910153397,1,1
"5606",1817,4964,307,512,0.780163160154573,0.906501095690285,1,1
"5607",1727,5036,331,440,0.796954314720812,0.919649379108839,1,1
"5608",1869,4984,320,492,0.791613722998729,0.910153396639883,1,1
"5609",1988,4951,316,525,0.79108635097493,0.904127100073046,1,1
"5610",1734,5025,324,451,0.793592677345538,0.91764061358656,1,1
"5611",1885,4985,326,491,0.793350168350168,0.910336011687363,1,1
"5612",1778,5024,330,452,0.797309417040359,0.91745799853908,1,1
"5613",2207,4912,303,564,0.796463370624323,0.897005113221329,1,1
"5614",1647,5026,334,450,0.785407725321888,0.917823228634039,1,1
"5615",1872,4996,334,480,0.795918367346939,0.912344777209642,1,1
"5616",1946,4949,321,527,0.786898503841488,0.903761869978086,1,1
"5617",2088,4916,312,560,0.788519637462236,0.897735573411249,1,1
"5618",1975,4975,304,501,0.797657512116317,0.908509861212564,1,1
"5619",1593,5060,335,416,0.792931806869089,0.924032140248356,1,1
"5620",1960,4965,307,511,0.793201133144476,0.906683710737765,1,1
"5621",1911,4983,301,493,0.794925124792013,0.909970781592403,1,1
"5622",1986,4982,308,494,0.800806451612903,0.909788166544923,1,1
"5623",2043,4996,325,480,0.809750297265161,0.912344777209642,1,1
"5624",1778,5006,310,470,0.790925266903915,0.914170927684441,1,1
"5625",1937,4967,318,509,0.791905151267375,0.907048940832725,1,1
"5626",2027,5017,333,459,0.815366049879324,0.91617969320672,1,1
"5627",1903,5000,319,476,0.799915931063472,0.913075237399562,1,1
"5628",1741,5018,330,458,0.791723510686676,0.9163623082542,1,1
"5629",1913,4973,318,503,0.791804635761589,0.908144631117604,1,1
"5630",1291,5149,380,327,0.797898640296663,0.940284879474069,1,1
"5631",1863,5003,313,473,0.797517123287671,0.913623082542001,1,1
